id1,term1,id2,term2,logical,text,inherit,claude,deepseek,gemini,grok,llama,openai,pct_yes,majority
HP:0003900,small humeral epiphyses,HP:0006134,enlarged metacarpal epiphyses,t,f,t,no,no,no,no,no,no,0.00,f
HP:0003900,small humeral epiphyses,HP:0100138,enlarged epiphysis of the distal phalanx of the 3rd toe,t,f,t,no,no,no,no,no,no,0.00,f
HP:0003844,small epiphyses of the upper limbs,HP:0100069,enlarged epiphyses of the 4th toe,t,f,t,no,no,no,no,no,no,0.00,f
HP:0003844,small epiphyses of the upper limbs,HP:0100149,enlarged epiphysis of the middle phalanx of the 3rd toe,t,f,t,no,no,no,no,yes,no,0.17,f
HP:0003844,small epiphyses of the upper limbs,HP:0010231,enlarged epiphyses of the phalanges of the hand,t,f,t,no,no,no,no,yes,no,0.17,f
HP:0003844,small epiphyses of the upper limbs,HP:0009217,enlarged epiphysis of the middle phalanx of the 4th finger,t,f,t,no,no,no,no,yes,no,0.17,f
HP:0003844,small epiphyses of the upper limbs,HP:0009158,enlarged epiphysis of the proximal phalanx of the 5th finger,t,f,t,no,no,no,no,yes,no,0.17,f
HP:0003844,small epiphyses of the upper limbs,HP:0009264,enlarged epiphysis of the proximal phalanx of the 4th finger,t,f,t,no,no,no,no,yes,no,0.17,f
HP:0003844,small epiphyses of the upper limbs,HP:0100047,enlarged epiphyses of the 2nd toe,t,f,t,no,no,no,no,no,no,0.00,f
HP:0003844,small epiphyses of the upper limbs,HP:0009516,enlarged epiphysis of the middle phalanx of the 2nd finger,t,f,t,no,no,no,no,yes,no,0.17,f
HP:0003844,small epiphyses of the upper limbs,HP:0100183,enlarged epiphysis of the middle phalanx of the 4th toe,t,f,t,no,no,no,no,yes,no,0.17,f
HP:0003844,small epiphyses of the upper limbs,HP:0009413,enlarged epiphyses of the 3rd finger,t,f,t,no,no,no,no,yes,no,0.17,f
HP:0003844,small epiphyses of the upper limbs,HP:0009396,enlarged epiphyses of the 4th finger,t,f,t,no,no,no,no,no,no,0.00,f
HP:0003844,small epiphyses of the upper limbs,HP:0100172,enlarged epiphysis of the distal phalanx of the 4th toe,t,f,t,no,no,no,no,yes,no,0.17,f
HP:0003844,small epiphyses of the upper limbs,HP:0009527,enlarged epiphysis of the proximal phalanx of the 2nd finger,t,f,t,no,no,no,no,yes,no,0.17,f
HP:0003844,small epiphyses of the upper limbs,HP:0009385,enlarged epiphyses of the 5th finger,t,f,t,no,no,no,no,no,no,0.00,f
HP:0003844,small epiphyses of the upper limbs,HP:0003371,enlargement of the proximal femoral epiphysis,t,f,t,no,no,no,no,yes,no,0.17,f
HP:0003844,small epiphyses of the upper limbs,HP:0009324,enlarged epiphysis of the middle phalanx of the 3rd finger,t,f,t,no,no,no,no,yes,no,0.17,f
HP:0003844,small epiphyses of the upper limbs,HP:0010249,enlarged epiphyses of the distal phalanges of the hand,t,f,t,no,no,no,no,no,no,0.00,f
HP:0003844,small epiphyses of the upper limbs,HP:0009253,enlarged epiphysis of the distal phalanx of the 4th finger,t,f,t,no,no,no,no,yes,no,0.17,f
HP:0003844,small epiphyses of the upper limbs,HP:0009349,enlarged epiphysis of the proximal phalanx of the 3rd finger,t,f,t,no,no,no,no,yes,no,0.17,f
HP:0003844,small epiphyses of the upper limbs,HP:0003903,broad humeral epiphyses,t,f,t,no,no,no,no,yes,no,0.17,f
HP:0003844,small epiphyses of the upper limbs,HP:0009689,enlarged thumb epiphysis,t,f,t,no,no,no,no,yes,no,0.17,f
HP:0003844,small epiphyses of the upper limbs,HP:0009678,enlarged epiphysis of the distal phalanx of the thumb,t,f,t,no,no,no,no,yes,no,0.17,f
HP:0003844,small epiphyses of the upper limbs,HP:0004005,large radial epiphyses,t,f,t,no,no,no,no,yes,yes,0.33,f
HP:0003844,small epiphyses of the upper limbs,HP:0010141,enlarged epiphysis of the distal phalanx of the hallux,t,f,t,no,no,no,no,no,no,0.00,f
HP:0003844,small epiphyses of the upper limbs,HP:0009338,enlarged epiphysis of the distal phalanx of the 3rd finger,t,f,t,no,no,no,no,yes,no,0.17,f
HP:0003844,small epiphyses of the upper limbs,HP:0100194,enlarged epiphysis of the proximal phalanx of the 4th toe,t,f,t,no,no,no,no,yes,no,0.17,f
HP:0003844,small epiphyses of the upper limbs,HP:0100125,enlarged epiphysis of the proximal phalanx of the 2nd toe,t,f,t,no,no,no,no,yes,no,0.17,f
HP:0003844,small epiphyses of the upper limbs,HP:0003898,large humeral epiphyses,t,f,t,no,no,no,yes,yes,yes,0.50,t
HP:0003844,small epiphyses of the upper limbs,HP:0003904,wide epiphyses of the upper limbs,t,f,t,yes,yes,yes,yes,yes,yes,1.00,t
HP:0003844,small epiphyses of the upper limbs,HP:0010271,enlarged epiphyses of the proximal phalanges of the hand,t,f,t,no,no,no,no,yes,no,0.17,f
HP:0003844,small epiphyses of the upper limbs,HP:0009147,enlarged epiphysis of the distal phalanx of the 5th finger,t,f,t,no,no,no,no,yes,no,0.17,f
HP:0003844,small epiphyses of the upper limbs,HP:0009667,enlarged epiphysis of the proximal phalanx of the thumb,t,f,t,no,no,no,no,yes,no,0.17,f
HP:0003844,small epiphyses of the upper limbs,HP:0009206,enlarged epiphysis of the middle phalanx of the 5th finger,t,f,t,no,no,no,no,yes,no,0.17,f
HP:0003844,small epiphyses of the upper limbs,HP:0010116,enlarged epiphyses of the hallux,t,f,t,no,no,no,no,no,no,0.00,f
HP:0003844,small epiphyses of the upper limbs,HP:0009505,enlarged epiphysis of the distal phalanx of the 2nd finger,t,f,t,no,no,no,no,yes,no,0.17,f
HP:0003844,small epiphyses of the upper limbs,HP:0003013,bulging epiphyses,t,f,t,no,no,no,yes,yes,no,0.33,f
HP:0003844,small epiphyses of the upper limbs,HP:0100160,enlarged epiphysis of the proximal phalanx of the 3rd toe,t,f,t,no,no,no,no,yes,no,0.17,f
HP:0003844,small epiphyses of the upper limbs,HP:0009491,enlarged epiphyses of the 2nd finger,t,f,t,no,no,no,no,yes,no,0.17,f
HP:0003844,small epiphyses of the upper limbs,HP:0100103,enlarged epiphysis of the distal phalanx of the 2nd toe,t,f,t,no,no,no,no,yes,no,0.17,f
HP:0003844,small epiphyses of the upper limbs,HP:0100058,enlarged epiphyses of the 3rd toe,t,f,t,no,no,no,no,no,no,0.00,f
HP:0003844,small epiphyses of the upper limbs,HP:0010018,enlarged epiphysis of the 1st metacarpal,t,f,t,no,no,no,no,no,no,0.00,f
HP:0003844,small epiphyses of the upper limbs,HP:0010152,enlarged epiphysis of the 1st metatarsal,t,f,t,no,no,no,no,no,no,0.00,f
HP:0003844,small epiphyses of the upper limbs,HP:0010165,enlarged epiphyses of the toes,t,f,t,no,no,no,no,no,no,0.00,f
HP:0003844,small epiphyses of the upper limbs,HP:0100114,enlarged epiphysis of the middle phalanx of the 2nd toe,t,f,t,no,no,no,no,yes,no,0.17,f
HP:0003844,small epiphyses of the upper limbs,HP:0010260,enlarged epiphyses of the middle phalanges of the hand,t,f,t,no,no,no,no,yes,no,0.17,f
HP:0003844,small epiphyses of the upper limbs,HP:0010130,enlarged epiphysis of the proximal phalanx of the hallux,t,f,t,no,no,no,no,no,no,0.00,f
HP:0003844,small epiphyses of the upper limbs,HP:0006134,enlarged metacarpal epiphyses,t,f,t,no,no,yes,no,yes,no,0.33,f
HP:0003844,small epiphyses of the upper limbs,HP:0100138,enlarged epiphysis of the distal phalanx of the 3rd toe,t,f,t,no,no,no,no,yes,no,0.17,f
HP:0012648,decreased inflammatory response,HP:0033564,stasis dermatitis,f,t,t,no,no,no,yes,no,no,0.17,f
HP:0012648,decreased inflammatory response,HP:0000389,chronic otitis media,f,t,t,no,no,no,no,no,no,0.00,f
HP:0012648,decreased inflammatory response,HP:4000055,intestinal inflammation,f,t,t,no,no,no,no,no,no,0.00,f
HP:0012648,decreased inflammatory response,HP:0001019,erythroderma,f,t,t,no,no,no,yes,no,no,0.17,f
HP:0012648,decreased inflammatory response,HP:0410152,eosinophilic microabscess formation in the esophagus,f,t,t,no,no,no,yes,no,no,0.17,f
HP:0012648,decreased inflammatory response,HP:0200039,pustule,f,t,t,no,no,no,no,no,no,0.00,f
HP:0012648,decreased inflammatory response,HP:0007626,mandibular osteomyelitis,f,t,t,no,no,no,no,no,no,0.00,f
HP:0012648,decreased inflammatory response,HP:0007381,congenital exfoliative erythroderma,f,t,t,no,no,no,yes,no,no,0.17,f
HP:0012648,decreased inflammatory response,HP:0001094,iridocyclitis,f,t,t,no,no,no,no,no,no,0.00,f
HP:0012648,decreased inflammatory response,HP:0031234,neutrophilic infiltration of the skin,f,t,t,no,no,no,yes,no,no,0.17,f
HP:0012648,decreased inflammatory response,HP:0011371,recurrent viral skin infections,f,t,t,no,yes,no,no,no,no,0.17,f
HP:0012648,decreased inflammatory response,HP:0011370,recurrent cutaneous fungal infections,f,t,t,no,yes,no,no,no,no,0.17,f
HP:0012648,decreased inflammatory response,HP:0011952,acute aspiration pneumonia,f,t,t,no,no,no,no,no,no,0.00,f
HP:0012648,decreased inflammatory response,HP:0007717,chronic irritative conjunctivitis,f,t,t,no,no,no,yes,no,no,0.17,f
HP:0012648,decreased inflammatory response,HP:0002563,constrictive pericarditis,f,t,t,no,no,no,no,no,no,0.00,f
HP:0012648,decreased inflammatory response,HP:0033697,vesicular eruption,f,t,t,no,no,no,no,no,no,0.00,f
HP:0012648,decreased inflammatory response,HP:0010280,stomatitis,f,t,t,no,no,no,no,no,no,0.00,f
HP:0012648,decreased inflammatory response,HP:0025084,folliculitis,f,t,t,no,no,no,yes,no,no,0.17,f
HP:0012648,decreased inflammatory response,HP:0033120,nummular eczema,f,t,t,no,no,no,no,no,no,0.00,f
HP:0012648,decreased inflammatory response,HP:0033188,cystic acne,f,t,t,no,no,no,no,no,no,0.00,f
HP:0012648,decreased inflammatory response,HP:0020084,carbuncle,f,t,t,no,no,no,no,yes,no,0.17,f
HP:0012648,decreased inflammatory response,HP:0200119,acute hepatitis,f,t,t,no,no,no,no,no,no,0.00,f
HP:0012648,decreased inflammatory response,HP:0000031,epididymitis,f,t,t,no,no,no,no,no,no,0.00,f
HP:0012648,decreased inflammatory response,HP:0011949,acute infectious pneumonia,f,t,t,no,no,no,no,no,no,0.00,f
HP:0012648,decreased inflammatory response,HP:0012490,panniculitis,f,t,t,no,no,no,yes,no,no,0.17,f
HP:0012648,decreased inflammatory response,HP:0002754,osteomyelitis,f,t,t,no,no,no,no,no,no,0.00,f
HP:0012648,decreased inflammatory response,HP:0033214,recurrent viral pneumonia,f,t,t,no,no,no,no,no,no,0.00,f
HP:0012648,decreased inflammatory response,HP:0000255,acute sinusitis,f,t,t,no,no,no,no,no,no,0.00,f
HP:0012648,decreased inflammatory response,HP:0040262,glue ear,f,t,t,no,no,no,no,no,no,0.00,f
HP:0012648,decreased inflammatory response,HP:0011132,chronic furunculosis,f,t,t,no,no,no,yes,no,no,0.17,f
HP:0012648,decreased inflammatory response,HP:0007417,discoid lupus rash,f,t,t,no,no,no,yes,no,no,0.17,f
HP:0012648,decreased inflammatory response,HP:0007573,late onset atopic dermatitis,f,t,t,no,no,no,no,no,no,0.00,f
HP:0012648,decreased inflammatory response,HP:0034036,pseudo-chilblains on toes,f,t,t,no,no,no,no,no,no,0.00,f
HP:0012648,decreased inflammatory response,HP:0002840,lymphadenitis,f,t,t,no,no,no,no,yes,no,0.17,f
HP:0012648,decreased inflammatory response,HP:0007473,crusting erythematous dermatitis,f,t,t,no,no,no,yes,no,no,0.17,f
HP:0012648,decreased inflammatory response,HP:0033728,mesangial proliferative lupus nephritis,f,t,t,no,no,no,no,no,no,0.00,f
HP:0012648,decreased inflammatory response,HP:0030845,heliotrope rash of eyelid,f,t,t,no,no,no,no,no,no,0.00,f
HP:0012648,decreased inflammatory response,HP:0006532,recurrent pneumonia,f,t,t,no,no,no,no,no,no,0.00,f
HP:0012648,decreased inflammatory response,HP:0000246,sinusitis,f,t,t,no,no,no,no,no,no,0.00,f
HP:0012648,decreased inflammatory response,HP:0012121,panuveitis,f,t,t,no,no,no,no,no,no,0.00,f
HP:0012648,decreased inflammatory response,HP:0000123,nephritis,f,t,t,no,no,no,no,no,no,0.00,f
HP:0012648,decreased inflammatory response,HP:0011059,localized periodontitis,f,t,t,no,no,no,no,no,no,0.00,f
HP:0012648,decreased inflammatory response,HP:4000054,exanthem,f,t,t,no,no,no,yes,no,no,0.17,f
HP:0012648,decreased inflammatory response,HP:0200122,atypical or prolonged hepatitis,f,t,t,no,no,no,no,no,no,0.00,f
HP:0012648,decreased inflammatory response,HP:0045029,eosinophilic fasciitis,f,t,t,no,no,no,yes,no,no,0.17,f
HP:0012648,decreased inflammatory response,HP:0005010,osteomyelitis leading to amputation due to slow healing fractures,f,t,t,no,no,no,no,no,no,0.00,f
HP:0012648,decreased inflammatory response,HP:0031353,otitis media with effusion,f,t,t,no,no,no,no,no,no,0.00,f
HP:0012648,decreased inflammatory response,HP:0012124,intermediate uveitis,f,t,t,no,no,no,no,no,no,0.00,f
HP:0012648,decreased inflammatory response,HP:0002583,colitis,f,t,t,no,no,no,yes,no,no,0.17,f
HP:0012648,decreased inflammatory response,HP:0100027,recurrent pancreatitis,f,t,t,no,no,no,no,no,no,0.00,f
HP:0012648,decreased inflammatory response,HP:0011127,perioral eczema,f,t,t,no,no,no,yes,no,no,0.17,f
HP:0012648,decreased inflammatory response,HP:0100281,chronic colitis,f,t,t,no,no,no,yes,no,no,0.17,f
HP:0012648,decreased inflammatory response,HP:0100534,episcleritis,f,t,t,no,no,no,yes,no,no,0.17,f
HP:0012648,decreased inflammatory response,HP:0033730,membranous lupus nephritis,f,t,t,no,no,no,no,no,no,0.00,f
HP:0012648,decreased inflammatory response,HP:0000498,blepharitis,f,t,t,no,no,no,no,no,no,0.00,f
HP:0012648,decreased inflammatory response,HP:0002100,recurrent aspiration pneumonia,f,t,t,no,no,no,no,no,no,0.00,f
HP:0012648,decreased inflammatory response,HP:0100653,optic neuritis,f,t,t,no,no,no,no,no,no,0.00,f
HP:0012648,decreased inflammatory response,HP:0030717,meconium peritonitis,f,t,t,no,no,no,yes,no,no,0.17,f
HP:0012648,decreased inflammatory response,HP:0003765,psoriasiform dermatitis,f,t,t,no,no,no,no,no,no,0.00,f
HP:0012648,decreased inflammatory response,HP:0200047,chondritis of pinna,f,t,t,no,no,no,no,no,no,0.00,f
HP:0012648,decreased inflammatory response,HP:0012282,morbilliform rash,f,t,t,no,no,no,no,no,no,0.00,f
HP:0012648,decreased inflammatory response,HP:0033698,monomorphic vesicular eruption,f,t,t,no,no,no,no,no,no,0.00,f
HP:0012648,decreased inflammatory response,HP:0200120,chronic active hepatitis,f,t,t,no,no,no,yes,no,no,0.17,f
HP:0012648,decreased inflammatory response,HP:0100646,thyroiditis,f,t,t,no,no,no,no,no,no,0.00,f
HP:0012648,decreased inflammatory response,HP:0007569,generalized seborrheic dermatitis,f,t,t,no,no,no,yes,no,no,0.17,f
HP:0012648,decreased inflammatory response,HP:0034037,pseudo-chilblains on fingers,f,t,t,no,no,no,no,no,no,0.00,f
HP:0012648,decreased inflammatory response,HP:0040324,heliotrope rash,f,t,t,no,no,no,no,no,no,0.00,f
HP:0012648,decreased inflammatory response,HP:0002586,peritonitis,f,t,t,no,no,no,no,no,no,0.00,f
HP:0012648,decreased inflammatory response,HP:0007879,allergic conjunctivitis,f,t,t,no,no,no,yes,no,no,0.17,f
HP:0012648,decreased inflammatory response,HP:0033700,papulovesicular eruption,f,t,t,no,no,no,no,no,no,0.00,f
HP:0012648,decreased inflammatory response,HP:0100532,scleritis,f,t,t,no,no,no,yes,no,no,0.17,f
HP:0012648,decreased inflammatory response,HP:0030683,vaginitis,f,t,t,no,no,no,no,no,no,0.00,f
HP:0012648,decreased inflammatory response,HP:0031190,superficial dermal perivascular inflammatory infiltrate,f,t,t,no,no,no,no,no,no,0.00,f
HP:0012648,decreased inflammatory response,HP:0100533,inflammatory abnormality of the eye,f,t,t,no,no,no,no,no,no,0.00,f
HP:0012648,decreased inflammatory response,HP:0040325,bull's eye rash,f,t,t,no,no,no,no,no,no,0.00,f
HP:0012648,decreased inflammatory response,HP:0012123,posterior uveitis,f,t,t,no,no,no,no,no,no,0.00,f
HP:0012648,decreased inflammatory response,HP:0030991,sclerosing cholangitis,f,t,t,no,no,no,yes,no,no,0.17,f
HP:0012648,decreased inflammatory response,HP:0032022,eosinophilic dermal infiltration,f,t,t,no,no,no,no,no,no,0.00,f
HP:0012648,decreased inflammatory response,HP:0009710,chilblains,f,t,t,no,no,no,yes,no,no,0.17,f
HP:0012648,decreased inflammatory response,HP:0005661,salmonella osteomyelitis,f,t,t,no,no,no,no,no,no,0.00,f
HP:0012648,decreased inflammatory response,HP:0004387,enterocolitis,f,t,t,no,no,no,yes,no,no,0.17,f
HP:0012648,decreased inflammatory response,HP:0010771,pilonidal abscess,f,t,t,no,no,no,no,no,no,0.00,f
HP:0012648,decreased inflammatory response,HP:0000099,glomerulonephritis,f,t,t,no,no,no,no,no,no,0.00,f
HP:0012648,decreased inflammatory response,HP:0033428,systemic autoinflammation,f,t,t,no,no,no,yes,yes,no,0.33,f
HP:0012648,decreased inflammatory response,HP:0025610,posterior blepharitis,f,t,t,no,no,no,no,no,no,0.00,f
HP:0012648,decreased inflammatory response,HP:0006689,bacterial endocarditis,f,t,t,no,no,no,no,no,no,0.00,f
HP:0012648,decreased inflammatory response,HP:0012486,myelitis,f,t,t,no,no,no,yes,no,no,0.17,f
HP:0012648,decreased inflammatory response,HP:0001412,enteroviral hepatitis,f,t,t,no,no,no,no,no,no,0.00,f
HP:0012648,decreased inflammatory response,HP:0040154,acne inversa,f,t,t,no,no,no,yes,no,no,0.17,f
HP:0012648,decreased inflammatory response,HP:0033165,necrotizing enterocolitis,f,t,t,no,no,no,yes,no,no,0.17,f
HP:0012648,decreased inflammatory response,HP:0012322,perifolliculitis,f,t,t,no,no,no,no,no,no,0.00,f
HP:0012648,decreased inflammatory response,HP:0000371,acute otitis media,f,t,t,no,no,no,yes,no,no,0.17,f
HP:0012648,decreased inflammatory response,HP:0100838,recurrent cutaneous abscess formation,f,t,t,no,no,no,no,no,no,0.00,f
HP:0012648,decreased inflammatory response,HP:0200123,chronic hepatitis,f,t,t,no,no,no,yes,no,no,0.17,f
HP:0012648,decreased inflammatory response,HP:0033726,lupus nephritis,f,t,t,no,no,no,no,no,no,0.00,f
HP:0012648,decreased inflammatory response,HP:0030989,lymphoid cholangitis,f,t,t,no,no,no,no,no,no,0.00,f
HP:0012648,decreased inflammatory response,HP:0004386,gastrointestinal inflammation,f,t,t,no,no,no,no,no,no,0.00,f
HP:0012648,decreased inflammatory response,HP:0001733,pancreatitis,f,t,t,no,no,no,no,no,no,0.00,f
HP:0012648,decreased inflammatory response,HP:0100584,endocarditis,f,t,t,no,no,no,no,no,no,0.00,f
HP:0012648,decreased inflammatory response,HP:0033731,focal lupus nephritis,f,t,t,no,no,no,no,no,no,0.00,f
HP:0012648,decreased inflammatory response,HP:0012330,pyelonephritis,f,t,t,no,no,no,no,no,no,0.00,f
HP:0012648,decreased inflammatory response,HP:0012204,recurrent vulvovaginal candidiasis,f,t,t,no,no,no,no,no,no,0.00,f
HP:0012648,decreased inflammatory response,HP:0000704,periodontitis,f,t,t,no,no,no,no,no,no,0.00,f
HP:0012648,decreased inflammatory response,HP:0100633,esophagitis,f,t,t,no,no,no,yes,no,no,0.17,f
HP:0012648,decreased inflammatory response,HP:0009098,chronic oral candidiasis,f,t,t,no,no,no,no,no,no,0.00,f
HP:0012648,decreased inflammatory response,HP:0100537,fasciitis,f,t,t,no,no,no,no,no,no,0.00,f
HP:0012648,decreased inflammatory response,HP:0007813,nongranulomatous uveitis,f,t,t,no,no,no,no,no,no,0.00,f
HP:0012648,decreased inflammatory response,HP:0000024,prostatitis,f,t,t,no,no,no,yes,no,no,0.17,f
HP:0012648,decreased inflammatory response,HP:0001097,keratoconjunctivitis sicca,f,t,t,no,no,no,no,no,no,0.00,f
HP:0012648,decreased inflammatory response,HP:0025609,anterior blepharitis,f,t,t,no,no,no,no,no,no,0.00,f
HP:0012648,decreased inflammatory response,HP:0033729,minimal mesangial lupus nephritis,f,t,t,no,no,no,no,no,no,0.00,f
HP:0012648,decreased inflammatory response,HP:0001096,keratoconjunctivitis,f,t,t,no,no,no,no,no,no,0.00,f
HP:0012648,decreased inflammatory response,HP:0200084,giant cell hepatitis,f,t,t,no,no,no,no,no,no,0.00,f
HP:0012648,decreased inflammatory response,HP:0004787,fulminant hepatitis,f,t,t,no,no,no,yes,no,no,0.17,f
HP:0012648,decreased inflammatory response,HP:0000999,pyoderma,f,t,t,no,no,no,no,yes,no,0.17,f
HP:0012648,decreased inflammatory response,HP:0012784,perinephritis,f,t,t,no,no,no,no,no,no,0.00,f
HP:0012648,decreased inflammatory response,HP:0040137,comedonal acne,f,t,t,no,no,no,no,no,no,0.00,f
HP:0012648,decreased inflammatory response,HP:0001701,pericarditis,f,t,t,no,no,no,yes,no,no,0.17,f
HP:0012648,decreased inflammatory response,HP:0025300,malar rash,f,t,t,no,no,no,no,no,no,0.00,f
HP:0012648,decreased inflammatory response,HP:0001055,erysipelas,f,t,t,no,no,no,yes,yes,no,0.33,f
HP:0012648,decreased inflammatory response,HP:0031292,cutaneous abscess,f,t,t,no,no,no,no,no,no,0.00,f
HP:0012648,decreased inflammatory response,HP:0002090,pneumonia,f,t,t,no,no,no,no,no,no,0.00,f
HP:0012648,decreased inflammatory response,HP:0030151,cholangitis,f,t,t,no,no,no,yes,no,no,0.17,f
HP:0012648,decreased inflammatory response,HP:6001119,purulent drainage from skin,f,t,t,no,no,no,yes,no,no,0.17,f
HP:0012648,decreased inflammatory response,HP:0005411,chronic intestinal candidiasis,f,t,t,no,no,no,no,no,no,0.00,f
HP:0012648,decreased inflammatory response,HP:0012578,membranous nephropathy,f,t,t,no,no,no,no,no,no,0.00,f
HP:0012648,decreased inflammatory response,HP:0001047,atopic dermatitis,f,t,t,no,no,no,yes,no,no,0.17,f
