hpo_id1,hpo_term1,hpo_id2,hpo_term2,similarity_score,inverse_verified_by_llm
HP:4000213,Elevated circulating hyaluronic acid concentration,HP:0034870,Reduced circulating urocanic acid concentration,0.9505,f
HP:4000213,Elevated circulating hyaluronic acid concentration,HP:0034935,Decreased circulating 7-dehydrocholesterol concentration,0.9051,f
HP:4000213,Elevated circulating hyaluronic acid concentration,HP:0034938,Decreased circulating sialic acid concentration,0.9436,f
HP:4000213,Elevated circulating hyaluronic acid concentration,HP:0040171,Decreased serum testosterone concentration,0.8921,f
HP:4000213,Elevated circulating hyaluronic acid concentration,HP:0040216,Hypoinsulinemia,0.8704,f
HP:4000213,Elevated circulating hyaluronic acid concentration,HP:0045014,Hypolipidemia,0.8177,f
HP:4000213,Elevated circulating hyaluronic acid concentration,HP:0100493,Hypoammonemia,0.8790,f
HP:4000213,Elevated circulating hyaluronic acid concentration,HP:0100507,Reduced blood folate concentration,0.8986,f
HP:4000213,Elevated circulating hyaluronic acid concentration,HP:0410179,Decreased glucose-6-phosphate dehydrogenase level in blood,0.9002,f
HP:4000213,Elevated circulating hyaluronic acid concentration,HP:0410245,Decreased circulating IgD concentration,0.8650,f
HP:4000213,Elevated circulating hyaluronic acid concentration,HP:0410289,Hypoamylasemia,0.8839,f
HP:4000213,Elevated circulating hyaluronic acid concentration,HP:0410343,Decreased circulating heparan sulfate level,0.9027,f
HP:4000213,Elevated circulating hyaluronic acid concentration,HP:0430073,Decreased circulating beta-carotene concentration,0.9234,f
HP:4000213,Elevated circulating hyaluronic acid concentration,HP:0500132,Hypovalinemia,0.8587,f
HP:4000213,Elevated circulating hyaluronic acid concentration,HP:0500133,Hypotyrosinemia,0.8521,f
HP:4000213,Elevated circulating hyaluronic acid concentration,HP:0500135,Hypotryptophanemia,0.8479,f
HP:4000213,Elevated circulating hyaluronic acid concentration,HP:0500136,Hypothreoninemia,0.8710,f
HP:4000213,Elevated circulating hyaluronic acid concentration,HP:0500139,Hypoprolinemia,0.8326,f
HP:4000213,Elevated circulating hyaluronic acid concentration,HP:0500140,Decreased circulating hydroxyproline concentration,0.9031,f
HP:4000213,Elevated circulating hyaluronic acid concentration,HP:0500141,Hypophenylalaninemia,0.8760,f
HP:4000213,Elevated circulating hyaluronic acid concentration,HP:0500142,Hypolysinemia,0.8426,f
HP:4000213,Elevated circulating hyaluronic acid concentration,HP:0500143,Hypoleucinemia,0.8510,f
HP:4000213,Elevated circulating hyaluronic acid concentration,HP:0500144,Hypoisoleucinemia,0.8730,f
HP:4000213,Elevated circulating hyaluronic acid concentration,HP:0500145,Hypohistidinemia,0.8452,f
HP:4000213,Elevated circulating hyaluronic acid concentration,HP:0500147,Hypoglutaminemia,0.8600,f
HP:4000213,Elevated circulating hyaluronic acid concentration,HP:0500150,Hypoglutamatemia,0.8652,f
HP:4000213,Elevated circulating hyaluronic acid concentration,HP:0500152,Hypocystinemia,0.8634,f
HP:4000213,Elevated circulating hyaluronic acid concentration,HP:0500154,Hypoalaninemia,0.8564,f
HP:4000213,Elevated circulating hyaluronic acid concentration,HP:0500157,Hypoasparaginemia,0.8780,f
HP:4000213,Elevated circulating hyaluronic acid concentration,HP:0500162,Decreased circulating carnosine concentration,0.9228,f
HP:4000213,Elevated circulating hyaluronic acid concentration,HP:0500163,Hypoornithinemia,0.8627,f
HP:4000213,Elevated circulating hyaluronic acid concentration,HP:0500182,Hypotaurinemia,0.8604,f
HP:6000234,Elevated circulating dihydroxyphenylacetic acid concentration,HP:0001882,Leukopenia,0.7720,f
HP:6000234,Elevated circulating dihydroxyphenylacetic acid concentration,HP:0001888,Lymphopenia,0.7610,f
HP:6000234,Elevated circulating dihydroxyphenylacetic acid concentration,HP:0001913,Granulocytopenia,0.8087,f
HP:6000234,Elevated circulating dihydroxyphenylacetic acid concentration,HP:0001943,Hypoglycemia,0.8366,f
HP:6000234,Elevated circulating dihydroxyphenylacetic acid concentration,HP:0001988,Recurrent hypoglycemia,0.8496,f
HP:6000234,Elevated circulating dihydroxyphenylacetic acid concentration,HP:0002148,Hypophosphatemia,0.8457,f
HP:6000234,Elevated circulating dihydroxyphenylacetic acid concentration,HP:0002720,Decreased circulating IgA concentration,0.8248,f
HP:6000234,Elevated circulating dihydroxyphenylacetic acid concentration,HP:0002850,Decreased circulating total IgM,0.7998,f
HP:6000234,Elevated circulating dihydroxyphenylacetic acid concentration,HP:0002900,Hypokalemia,0.8179,f
HP:6000234,Elevated circulating dihydroxyphenylacetic acid concentration,HP:0002901,Hypocalcemia,0.8475,f
HP:6000234,Elevated circulating dihydroxyphenylacetic acid concentration,HP:0002902,Hyponatremia,0.8452,f
HP:6000234,Elevated circulating dihydroxyphenylacetic acid concentration,HP:0002917,Hypomagnesemia,0.8312,f
HP:6000234,Elevated circulating dihydroxyphenylacetic acid concentration,HP:0002920,Decreased circulating ACTH concentration,0.8321,f
HP:6000234,Elevated circulating dihydroxyphenylacetic acid concentration,HP:0003073,Hypoalbuminemia,0.8542,f
HP:6000234,Elevated circulating dihydroxyphenylacetic acid concentration,HP:0003075,Hypoproteinemia,0.8192,f
HP:6000234,Elevated circulating dihydroxyphenylacetic acid concentration,HP:0003113,Hypochloremia,0.8409,f
HP:6000234,Elevated circulating dihydroxyphenylacetic acid concentration,HP:0003146,Hypocholesterolemia,0.8315,f
HP:6000234,Elevated circulating dihydroxyphenylacetic acid concentration,HP:0003233,Decreased HDL cholesterol concentration,0.8704,f
HP:6000234,Elevated circulating dihydroxyphenylacetic acid concentration,HP:0003234,Decreased circulating carnitine concentration,0.8744,f
HP:6000234,Elevated circulating dihydroxyphenylacetic acid concentration,HP:0003292,Decreased serum leptin,0.8373,f
HP:6000234,Elevated circulating dihydroxyphenylacetic acid concentration,HP:0003351,Decreased circulating renin concentration,0.8495,f
HP:6000234,Elevated circulating dihydroxyphenylacetic acid concentration,HP:0003537,Hypouricemia,0.8255,f
HP:6000234,Elevated circulating dihydroxyphenylacetic acid concentration,HP:0003563,Decreased LDL cholesterol concentration,0.8583,f
HP:6000234,Elevated circulating dihydroxyphenylacetic acid concentration,HP:0003572,Low plasma citrulline,0.8682,f
HP:6000234,Elevated circulating dihydroxyphenylacetic acid concentration,HP:0003658,Hypomethioninemia,0.8686,f
HP:6000234,Elevated circulating dihydroxyphenylacetic acid concentration,HP:0004313,Decreased circulating antibody concentration,0.8440,f
HP:6000234,Elevated circulating dihydroxyphenylacetic acid concentration,HP:0004315,Decreased circulating IgG concentration,0.8288,f
HP:6000234,Elevated circulating dihydroxyphenylacetic acid concentration,HP:0004319,Decreased circulating aldosterone concentration,0.8867,f
HP:6000234,Elevated circulating dihydroxyphenylacetic acid concentration,HP:0005479,Decreased circulating IgE concentration,0.8185,f
HP:6000234,Elevated circulating dihydroxyphenylacetic acid concentration,HP:0005510,Transient erythroblastopenia,0.8381,f
HP:6000234,Elevated circulating dihydroxyphenylacetic acid concentration,HP:0005961,Hypoargininemia,0.8449,f
HP:6000234,Elevated circulating dihydroxyphenylacetic acid concentration,HP:0008163,Decreased circulating cortisol level,0.8810,f
HP:6000234,Elevated circulating dihydroxyphenylacetic acid concentration,HP:0010837,Decreased circulating ceruloplasmin concentration,0.8695,f
HP:6000234,Elevated circulating dihydroxyphenylacetic acid concentration,HP:0010981,Hypolipoproteinemia,0.8426,f
HP:6000234,Elevated circulating dihydroxyphenylacetic acid concentration,HP:0011967,Decreased circulating copper concentration,0.8316,f
HP:6000234,Elevated circulating dihydroxyphenylacetic acid concentration,HP:0012052,Low serum calcitriol,0.8325,f
HP:6000234,Elevated circulating dihydroxyphenylacetic acid concentration,HP:0012053,Decreased circulating calcifediol concentration,0.8624,f
HP:6000234,Elevated circulating dihydroxyphenylacetic acid concentration,HP:0012101,Decreased serum creatinine,0.8427,f
HP:6000234,Elevated circulating dihydroxyphenylacetic acid concentration,HP:0012153,Hypotriglyceridemia,0.8554,f
HP:6000234,Elevated circulating dihydroxyphenylacetic acid concentration,HP:0012277,Hypoglycinemia,0.8476,f
HP:6000234,Elevated circulating dihydroxyphenylacetic acid concentration,HP:0012279,Hyposerinemia,0.8211,f
HP:6000234,Elevated circulating dihydroxyphenylacetic acid concentration,HP:0012417,Hypocapnia,0.7927,f
HP:6000234,Elevated circulating dihydroxyphenylacetic acid concentration,HP:0012418,Hypoxemia,0.7861,f
HP:6000234,Elevated circulating dihydroxyphenylacetic acid concentration,HP:0020222,Hypohomocysteinemia,0.8678,f
HP:6000234,Elevated circulating dihydroxyphenylacetic acid concentration,HP:0030339,Decreased circulating gonadotropin concentration,0.8559,f
HP:6000234,Elevated circulating dihydroxyphenylacetic acid concentration,HP:0030344,Decreased circulating luteinizing hormone level,0.8804,f
HP:6000234,Elevated circulating dihydroxyphenylacetic acid concentration,HP:0030349,Decreased circulating androgen concentration,0.8529,f
HP:6000234,Elevated circulating dihydroxyphenylacetic acid concentration,HP:0030689,Decreased glucagon level,0.8312,f
HP:6000234,Elevated circulating dihydroxyphenylacetic acid concentration,HP:0030985,Decreased serum bile acid concentration,0.8827,f
HP:6000234,Elevated circulating dihydroxyphenylacetic acid concentration,HP:0031242,Decreased circulating chylomicron concentration,0.8975,f
HP:6000234,Elevated circulating dihydroxyphenylacetic acid concentration,HP:0031243,Decreased VLDL cholesterol concentration,0.8557,f
HP:6000234,Elevated circulating dihydroxyphenylacetic acid concentration,HP:0031794,Decreased circulating glycerol level,0.8813,f
HP:6000234,Elevated circulating dihydroxyphenylacetic acid concentration,HP:0031891,Decreased eosinophil count,0.8319,f
HP:6000234,Elevated circulating dihydroxyphenylacetic acid concentration,HP:0031969,Reduced blood urea nitrogen,0.8280,f
HP:6000234,Elevated circulating dihydroxyphenylacetic acid concentration,HP:0032098,Hypomanganesemia,0.8620,f
HP:6000234,Elevated circulating dihydroxyphenylacetic acid concentration,HP:0032210,Decreased circulating free T3,0.8179,f
HP:6000234,Elevated circulating dihydroxyphenylacetic acid concentration,HP:0032363,Decreased circulating corticosterone level,0.8913,f
HP:6000234,Elevated circulating dihydroxyphenylacetic acid concentration,HP:0033445,Reduced circulating acylcarnitine concentration,0.9307,f
HP:6000234,Elevated circulating dihydroxyphenylacetic acid concentration,HP:0033480,Hypobilirubinemia,0.8651,f
HP:6000234,Elevated circulating dihydroxyphenylacetic acid concentration,HP:0034203,Decreased iduronate sulfatase level,0.8865,f
HP:6000234,Elevated circulating dihydroxyphenylacetic acid concentration,HP:0034292,Reduced circulating creatine concentration,0.8702,f
HP:6000234,Elevated circulating dihydroxyphenylacetic acid concentration,HP:0034441,Decreased circulating aspartic acid concentration,0.8876,f
HP:6000234,Elevated circulating dihydroxyphenylacetic acid concentration,HP:0034869,Reduced erythrocyte free porphyrin concentration,0.9007,f
HP:6000234,Elevated circulating dihydroxyphenylacetic acid concentration,HP:0034870,Reduced circulating urocanic acid concentration,0.9018,f
HP:6000234,Elevated circulating dihydroxyphenylacetic acid concentration,HP:0034935,Decreased circulating 7-dehydrocholesterol concentration,0.9245,f
HP:6000234,Elevated circulating dihydroxyphenylacetic acid concentration,HP:0034938,Decreased circulating sialic acid concentration,0.8889,f
HP:6000234,Elevated circulating dihydroxyphenylacetic acid concentration,HP:0040171,Decreased serum testosterone concentration,0.8599,f
HP:6000234,Elevated circulating dihydroxyphenylacetic acid concentration,HP:0040216,Hypoinsulinemia,0.8427,f
HP:6000234,Elevated circulating dihydroxyphenylacetic acid concentration,HP:0045014,Hypolipidemia,0.8118,f
HP:6000234,Elevated circulating dihydroxyphenylacetic acid concentration,HP:0100493,Hypoammonemia,0.8601,f
HP:6000234,Elevated circulating dihydroxyphenylacetic acid concentration,HP:0100507,Reduced blood folate concentration,0.8556,f
HP:6000234,Elevated circulating dihydroxyphenylacetic acid concentration,HP:0410179,Decreased glucose-6-phosphate dehydrogenase level in blood,0.8912,f
HP:6000234,Elevated circulating dihydroxyphenylacetic acid concentration,HP:0410245,Decreased circulating IgD concentration,0.8330,f
HP:6000234,Elevated circulating dihydroxyphenylacetic acid concentration,HP:0410289,Hypoamylasemia,0.8702,f
HP:6000234,Elevated circulating dihydroxyphenylacetic acid concentration,HP:0410343,Decreased circulating heparan sulfate level,0.8914,f
HP:6000234,Elevated circulating dihydroxyphenylacetic acid concentration,HP:0430073,Decreased circulating beta-carotene concentration,0.8902,f
HP:6000234,Elevated circulating dihydroxyphenylacetic acid concentration,HP:0500132,Hypovalinemia,0.8353,f
HP:6000234,Elevated circulating dihydroxyphenylacetic acid concentration,HP:0500133,Hypotyrosinemia,0.8375,f
HP:6000234,Elevated circulating dihydroxyphenylacetic acid concentration,HP:0500135,Hypotryptophanemia,0.8634,f
HP:6000234,Elevated circulating dihydroxyphenylacetic acid concentration,HP:0500136,Hypothreoninemia,0.8544,f
HP:6000234,Elevated circulating dihydroxyphenylacetic acid concentration,HP:0500139,Hypoprolinemia,0.8408,f
HP:6000234,Elevated circulating dihydroxyphenylacetic acid concentration,HP:0500140,Decreased circulating hydroxyproline concentration,0.9279,f
HP:6000234,Elevated circulating dihydroxyphenylacetic acid concentration,HP:0500141,Hypophenylalaninemia,0.8901,f
HP:6000234,Elevated circulating dihydroxyphenylacetic acid concentration,HP:0500142,Hypolysinemia,0.8438,f
HP:6000234,Elevated circulating dihydroxyphenylacetic acid concentration,HP:0500143,Hypoleucinemia,0.8288,f
HP:6000234,Elevated circulating dihydroxyphenylacetic acid concentration,HP:0500144,Hypoisoleucinemia,0.8731,f
HP:6000234,Elevated circulating dihydroxyphenylacetic acid concentration,HP:0500145,Hypohistidinemia,0.8631,f
HP:6000234,Elevated circulating dihydroxyphenylacetic acid concentration,HP:0500147,Hypoglutaminemia,0.8537,f
HP:6000234,Elevated circulating dihydroxyphenylacetic acid concentration,HP:0500150,Hypoglutamatemia,0.8669,f
HP:6000234,Elevated circulating dihydroxyphenylacetic acid concentration,HP:0500152,Hypocystinemia,0.8480,f
HP:6000234,Elevated circulating dihydroxyphenylacetic acid concentration,HP:0500154,Hypoalaninemia,0.8399,f
HP:6000234,Elevated circulating dihydroxyphenylacetic acid concentration,HP:0500157,Hypoasparaginemia,0.8822,f
HP:6000234,Elevated circulating dihydroxyphenylacetic acid concentration,HP:0500162,Decreased circulating carnosine concentration,0.8700,f
