hpo_id,hpo_term,bearer_iri,quality_iri
HP:0002869,Flared iliac wing,UBERON:0010746,PATO:0001785
HP:0003277,Constricted iliac wing,UBERON:0010746,PATO:0001847
HP:0008824,Hypoplastic iliac body,UBERON:0010747,PATO:0000460
HP:0008824,Hypoplastic iliac body,UBERON:0010747,PATO:0000645
HP:0009912,Abnormal tragus morphology,UBERON:0010887,PATO:0000051
HP:0011269,Bifid tragus,UBERON:0010887,PATO:0000403
HP:0009912,Abnormal tragus morphology,UBERON:0010887,PATO:0000460
HP:0009913,Aplasia/Hypoplasia of the tragus,UBERON:0010887,PATO:0000460
HP:0011268,Absent tragus,UBERON:0010887,PATO:0000460
HP:0011269,Bifid tragus,UBERON:0010887,PATO:0000460
HP:0011270,Duplicated tragus,UBERON:0010887,PATO:0000460
HP:0011271,Prominent tragus,UBERON:0010887,PATO:0000460
HP:0011272,Underdeveloped tragus,UBERON:0010887,PATO:0000460
HP:0011268,Absent tragus,UBERON:0010887,PATO:0000462
HP:0011272,Underdeveloped tragus,UBERON:0010887,PATO:0000645
HP:0011270,Duplicated tragus,UBERON:0010887,PATO:0001473
HP:0011271,Prominent tragus,UBERON:0010887,PATO:0001482
HP:0009913,Aplasia/Hypoplasia of the tragus,UBERON:0010887,PATO:0002290
HP:0007340,Lower limb muscle weakness,UBERON:0010890,PATO:0000460
HP:0008968,Muscle hypertrophy of the lower extremities,UBERON:0010890,PATO:0000460
HP:0008968,Muscle hypertrophy of the lower extremities,UBERON:0010890,PATO:0000584
HP:0007340,Lower limb muscle weakness,UBERON:0010890,PATO:0001779
HP:3000010,Abnormality of orbicularis oris muscle,UBERON:0010933,PATO:0000001
HP:3000010,Abnormality of orbicularis oris muscle,UBERON:0010933,PATO:0000460
HP:0040172,Abnormality of occipitofrontalis muscle,UBERON:0010946,PATO:0000001
HP:0040172,Abnormality of occipitofrontalis muscle,UBERON:0010946,PATO:0000460
HP:3000004,Abnormal frontalis muscle physiology,UBERON:0010952,PATO:0000001
HP:0004661,Frontalis muscle weakness,UBERON:0010952,PATO:0000460
HP:3000004,Abnormal frontalis muscle physiology,UBERON:0010952,PATO:0000460
HP:0004661,Frontalis muscle weakness,UBERON:0010952,PATO:0001779
HP:3000009,Abnormality of nasalis muscle,UBERON:0010953,PATO:0000001
HP:3000009,Abnormality of nasalis muscle,UBERON:0010953,PATO:0000460
HP:0002764,Stippled chondral calcification,UBERON:0010996,PATO:0000460
HP:0002764,Stippled chondral calcification,UBERON:0010996,PATO:0001447
HP:0002764,Stippled chondral calcification,UBERON:0010996,PATO:0001512
HP:0041121,Fractured epiphysis of fifth metacarpal bone,UBERON:0011104,PATO:0000460
HP:0041121,Fractured epiphysis of fifth metacarpal bone,UBERON:0011104,PATO:0040034
HP:0100745,Abnormality of the humeroulnar joint,UBERON:0011110,PATO:0000001
HP:0100745,Abnormality of the humeroulnar joint,UBERON:0011110,PATO:0000460
HP:0100744,Abnormality of the humeroradial joint,UBERON:0011111,PATO:0000001
HP:0100744,Abnormality of the humeroradial joint,UBERON:0011111,PATO:0000460
HP:0010213,Contracture of the tarsometatarsal joint of the hallux,UBERON:0011118,PATO:0000460
HP:0010935,Abnormality of the upper urinary tract,UBERON:0011143,PATO:0000001
HP:0010935,Abnormality of the upper urinary tract,UBERON:0011143,PATO:0000460
HP:0011821,Abnormal facial skeleton morphology,UBERON:0011156,PATO:0000051
HP:0004484,Craniofacial asymmetry,UBERON:0011156,PATO:0000460
HP:0004493,Craniofacial hyperostosis,UBERON:0011156,PATO:0000460
HP:0005464,Craniofacial osteosclerosis,UBERON:0011156,PATO:0000460
HP:0011821,Abnormal facial skeleton morphology,UBERON:0011156,PATO:0000460
HP:0005464,Craniofacial osteosclerosis,UBERON:0011156,PATO:0000470
HP:0004493,Craniofacial hyperostosis,UBERON:0011156,PATO:0000584
HP:0004484,Craniofacial asymmetry,UBERON:0011156,PATO:0000616
HP:0000264,Abnormal mastoid morphology,UBERON:0011220,PATO:0000051
HP:0000264,Abnormal mastoid morphology,UBERON:0011220,PATO:0000460
HP:0000265,Mastoiditis,UBERON:0011220,PATO:0000460
HP:0012761,Absent mastoid,UBERON:0011220,PATO:0000460
HP:0012761,Absent mastoid,UBERON:0011220,PATO:0000462
HP:0000265,Mastoiditis,UBERON:0011220,PATO:0000912
HP:0009624,Carpometacarpal thumb joint contracture,UBERON:0011265,PATO:0000460
HP:0009624,Carpometacarpal thumb joint contracture,UBERON:0011265,PATO:0000574
HP:0012553,Hypoplastic thumbnail,UBERON:0011273,PATO:0000460
HP:0012554,Absent thumbnail,UBERON:0011273,PATO:0000460
HP:0012554,Absent thumbnail,UBERON:0011273,PATO:0000462
HP:0012553,Hypoplastic thumbnail,UBERON:0011273,PATO:0000645
HP:0008398,Hypoplastic fifth fingernail,UBERON:0011277,PATO:0000460
HP:0200104,Absent fifth fingernail,UBERON:0011277,PATO:0000460
HP:0200104,Absent fifth fingernail,UBERON:0011277,PATO:0000462
HP:0008398,Hypoplastic fifth fingernail,UBERON:0011277,PATO:0000645
HP:0012555,Absent nail of hallux,UBERON:0011278,PATO:0000460
HP:0012555,Absent nail of hallux,UBERON:0011278,PATO:0000462
HP:0011937,Hypoplastic fifth toenail,UBERON:0011282,PATO:0000460
HP:0200105,Absent fifth toenail,UBERON:0011282,PATO:0000460
HP:0200105,Absent fifth toenail,UBERON:0011282,PATO:0000462
HP:0011937,Hypoplastic fifth toenail,UBERON:0011282,PATO:0000645
HP:0010450,Esophageal stenosis,UBERON:0011566,PATO:0000460
HP:0010450,Esophageal stenosis,UBERON:0011566,PATO:0001847
HP:0004035,Abnormal ulnar styloid process morphology,UBERON:0011575,PATO:0000051
HP:0004035,Abnormal ulnar styloid process morphology,UBERON:0011575,PATO:0000460
HP:0004036,Long styloid process of ulna,UBERON:0011575,PATO:0000460
HP:0004981,Prominent styloid process of ulna,UBERON:0011575,PATO:0000460
HP:0005068,Absent styloid process of ulna,UBERON:0011575,PATO:0000460
HP:0005068,Absent styloid process of ulna,UBERON:0011575,PATO:0000462
HP:0004036,Long styloid process of ulna,UBERON:0011575,PATO:0000573
HP:0004981,Prominent styloid process of ulna,UBERON:0011575,PATO:0001482
HP:0009891,Underdeveloped supraorbital ridges,UBERON:0011576,PATO:0000460
HP:0009891,Underdeveloped supraorbital ridges,UBERON:0011576,PATO:0000645
HP:0012292,Fusion of gums,UBERON:0011601,PATO:0000460
HP:0012292,Fusion of gums,UBERON:0011601,PATO:0000642
HP:0012292,Fusion of gums,UBERON:0011602,PATO:0000460
HP:0012292,Fusion of gums,UBERON:0011602,PATO:0000642
HP:0045037,Abnormality of jaw muscles,UBERON:0011648,PATO:0000001
HP:0012392,Jaw hyporeflexia,UBERON:0011648,PATO:0000460
HP:0045037,Abnormality of jaw muscles,UBERON:0011648,PATO:0000460
HP:0012392,Jaw hyporeflexia,UBERON:0011648,PATO:0000911
HP:0003309,Ovoid thoracolumbar vertebrae,UBERON:0011677,PATO:0000460
HP:0003309,Ovoid thoracolumbar vertebrae,UBERON:0011677,PATO:0001891
HP:0033641,Aortic valve leaflet calcification,UBERON:0011742,PATO:0000460
HP:0033641,Aortic valve leaflet calcification,UBERON:0011742,PATO:0001447
HP:0001933,Subcutaneous hemorrhage,UBERON:0011818,PATO:0000460
HP:0006769,Myxoid subcutaneous tumors,UBERON:0011818,PATO:0000460
HP:0007618,Subcutaneous calcification,UBERON:0011818,PATO:0000460
HP:0001933,Subcutaneous hemorrhage,UBERON:0011818,PATO:0000470
HP:0006769,Myxoid subcutaneous tumors,UBERON:0011818,PATO:0000470
HP:0007618,Subcutaneous calcification,UBERON:0011818,PATO:0001447
HP:0011384,Abnormality of the internal auditory canal,UBERON:0011859,PATO:0000001
HP:0004458,Dilatated internal auditory canal,UBERON:0011859,PATO:0000460
HP:0011384,Abnormality of the internal auditory canal,UBERON:0011859,PATO:0000460
HP:0011385,Absent internal auditory canal,UBERON:0011859,PATO:0000460
HP:0011386,Narrow internal auditory canal,UBERON:0011859,PATO:0000460
HP:0011385,Absent internal auditory canal,UBERON:0011859,PATO:0000462
HP:0004458,Dilatated internal auditory canal,UBERON:0011859,PATO:0001571
HP:0011386,Narrow internal auditory canal,UBERON:0011859,PATO:0001899
HP:0011862,Abnormal bone collagen fibril morphology,UBERON:0011863,PATO:0000051
HP:0011862,Abnormal bone collagen fibril morphology,UBERON:0011863,PATO:0000460
HP:0008048,Abnormal line of Schwalbe morphology,UBERON:0011918,PATO:0000001
HP:0007873,Abnormally prominent line of Schwalbe,UBERON:0011918,PATO:0000460
HP:0008048,Abnormal line of Schwalbe morphology,UBERON:0011918,PATO:0000460
HP:0007873,Abnormally prominent line of Schwalbe,UBERON:0011918,PATO:0015007
HP:0040057,Abnormal nasal hair morphology,UBERON:0011931,PATO:0000001
HP:0040057,Abnormal nasal hair morphology,UBERON:0011931,PATO:0000460
HP:0007515,Hypoplastic pilosebaceous units,UBERON:0011932,PATO:0000460
HP:0007515,Hypoplastic pilosebaceous units,UBERON:0011932,PATO:0000645
HP:0041209,Fractured epiphysis of middle phalanx of manus,UBERON:0011978,PATO:0000460
HP:0041209,Fractured epiphysis of middle phalanx of manus,UBERON:0011978,PATO:0040034
HP:0000176,Submucous cleft hard palate,UBERON:0012074,PATO:0000460
HP:0000176,Submucous cleft hard palate,UBERON:0012074,PATO:0000609
HP:0000436,Abnormal nasal tip morphology,UBERON:0012128,PATO:0000051
HP:0000456,Bifid nasal tip,UBERON:0012128,PATO:0000403
HP:0000437,Depressed nasal tip,UBERON:0012128,PATO:0000407
HP:0000436,Abnormal nasal tip morphology,UBERON:0012128,PATO:0000460
HP:0000437,Depressed nasal tip,UBERON:0012128,PATO:0000460
HP:0000451,Triangular nasal tip,UBERON:0012128,PATO:0000460
HP:0000455,Broad nasal tip,UBERON:0012128,PATO:0000460
HP:0000456,Bifid nasal tip,UBERON:0012128,PATO:0000460
HP:0005274,Prominent nasal tip,UBERON:0012128,PATO:0000460
HP:0005278,Hypoplastic nasal tip,UBERON:0012128,PATO:0000460
HP:0000455,Broad nasal tip,UBERON:0012128,PATO:0000600
HP:0005278,Hypoplastic nasal tip,UBERON:0012128,PATO:0000645
HP:0005274,Prominent nasal tip,UBERON:0012128,PATO:0001482
HP:0000451,Triangular nasal tip,UBERON:0012128,PATO:0001875
HP:3000021,Abnormal buccal fat pad morphology,UBERON:0012167,PATO:0000051
HP:3000021,Abnormal buccal fat pad morphology,UBERON:0012167,PATO:0000460
HP:0410211,Abnormal blood gas level in cord blood,UBERON:0012168,PATO:0000070
HP:0500258,Abnormal carbon dioxide level in cord blood,UBERON:0012168,PATO:0000070
HP:0500259,Abnormal oxygen level in cord blood,UBERON:0012168,PATO:0000070
HP:0410211,Abnormal blood gas level in cord blood,UBERON:0012168,PATO:0000460
HP:0410212,Hyperoxemia in cord blood,UBERON:0012168,PATO:0000460
HP:0410213,Hypoxemia in cord blood,UBERON:0012168,PATO:0000460
HP:0410214,Hypercapnia in cord blood,UBERON:0012168,PATO:0000460
HP:0410215,Hypocapnia in cord blood,UBERON:0012168,PATO:0000460
HP:0500258,Abnormal carbon dioxide level in cord blood,UBERON:0012168,PATO:0000460
HP:0500259,Abnormal oxygen level in cord blood,UBERON:0012168,PATO:0000460
HP:0410212,Hyperoxemia in cord blood,UBERON:0012168,PATO:0000470
HP:0410214,Hypercapnia in cord blood,UBERON:0012168,PATO:0000470
HP:0410213,Hypoxemia in cord blood,UBERON:0012168,PATO:0001997
HP:0410215,Hypocapnia in cord blood,UBERON:0012168,PATO:0001997
HP:0000039,Epispadias,UBERON:0012240,PATO:0000460
HP:0008648,Anteriorly displaced urethral meatus,UBERON:0012240,PATO:0000460
HP:0100627,Displacement of the urethral meatus,UBERON:0012240,PATO:0000460
HP:0000039,Epispadias,UBERON:0012240,PATO:0001919
HP:0008648,Anteriorly displaced urethral meatus,UBERON:0012240,PATO:0001921
HP:0100627,Displacement of the urethral meatus,UBERON:0012240,PATO:0002181
HP:0000047,Hypospadias,UBERON:0012241,PATO:0000460
HP:0000051,Perineal hypospadias,UBERON:0012241,PATO:0000460
HP:0000807,Glandular hypospadias,UBERON:0012241,PATO:0000460
HP:0003244,Penile hypospadias,UBERON:0012241,PATO:0000460
HP:0008743,Coronal hypospadias,UBERON:0012241,PATO:0000460
HP:0032077,Male urethral meatus stenosis,UBERON:0012241,PATO:0000460
HP:0032077,Male urethral meatus stenosis,UBERON:0012241,PATO:0001847
HP:0000047,Hypospadias,UBERON:0012241,PATO:0002181
HP:0000051,Perineal hypospadias,UBERON:0012241,PATO:0002181
HP:0000807,Glandular hypospadias,UBERON:0012241,PATO:0002181
HP:0003244,Penile hypospadias,UBERON:0012241,PATO:0002181
HP:0008743,Coronal hypospadias,UBERON:0012241,PATO:0002181
HP:0002636,Dilatation of an abdominal artery,UBERON:0012254,PATO:0000460
HP:0002636,Dilatation of an abdominal artery,UBERON:0012254,PATO:0002093
HP:0041210,Fractured lateral malleolus of fibula,UBERON:0012291,PATO:0000460
HP:0041210,Fractured lateral malleolus of fibula,UBERON:0012291,PATO:0040034
HP:3000031,Abnormality of anterior ethmoidal artery,UBERON:0012318,PATO:0000001
HP:3000031,Abnormality of anterior ethmoidal artery,UBERON:0012318,PATO:0000460
HP:0041234,Fractured bone of jaw,UBERON:0012360,PATO:0000460
HP:0041234,Fractured bone of jaw,UBERON:0012360,PATO:0040034
HP:0009808,Anomaly of the upper limb diaphyses,UBERON:0012475,PATO:0000051
HP:0003860,Diaphyseal sclerosis of the upper limbs,UBERON:0012475,PATO:0000460
HP:0006496,Aplasia/hypoplasia involving bones of the upper limbs,UBERON:0012475,PATO:0000460
HP:0009142,Duplication of bones involving the upper extremities,UBERON:0012475,PATO:0000460
HP:0009808,Anomaly of the upper limb diaphyses,UBERON:0012475,PATO:0000460
HP:0009823,Aplasia involving bones of the upper limbs,UBERON:0012475,PATO:0000460
HP:0009824,Upper limb undergrowth,UBERON:0012475,PATO:0000460
HP:0100238,Synostosis involving bones of the upper limbs,UBERON:0012475,PATO:0000460
HP:0003860,Diaphyseal sclerosis of the upper limbs,UBERON:0012475,PATO:0000470
HP:0100238,Synostosis involving bones of the upper limbs,UBERON:0012475,PATO:0000642
HP:0009824,Upper limb undergrowth,UBERON:0012475,PATO:0000645
HP:0009142,Duplication of bones involving the upper extremities,UBERON:0012475,PATO:0001473
HP:0009823,Aplasia involving bones of the upper limbs,UBERON:0012475,PATO:0001483
HP:0006496,Aplasia/hypoplasia involving bones of the upper limbs,UBERON:0012475,PATO:0002290
HP:0012699,Anomaly of lower limb diaphyses,UBERON:0012476,PATO:0000051
HP:0006493,Aplasia/hypoplasia involving bones of the lower limbs,UBERON:0012476,PATO:0000460
HP:0009138,Synostosis involving bones of the lower limbs,UBERON:0012476,PATO:0000460
HP:0009139,Osteolysis involving bones of the lower limbs,UBERON:0012476,PATO:0000460
HP:0009816,Lower limb undergrowth,UBERON:0012476,PATO:0000460
HP:0009817,Aplasia involving bones of the lower limbs,UBERON:0012476,PATO:0000460
HP:0012699,Anomaly of lower limb diaphyses,UBERON:0012476,PATO:0000460
HP:0009138,Synostosis involving bones of the lower limbs,UBERON:0012476,PATO:0000642
HP:0009816,Lower limb undergrowth,UBERON:0012476,PATO:0000645
HP:0009817,Aplasia involving bones of the lower limbs,UBERON:0012476,PATO:0001483
HP:0006493,Aplasia/hypoplasia involving bones of the lower limbs,UBERON:0012476,PATO:0002290
HP:0007616,Nevus flammeus nuchae,UBERON:0012477,PATO:0000460
HP:0006344,Abnormal primary molar morphology,UBERON:0013616,PATO:0000051
HP:0006344,Abnormal primary molar morphology,UBERON:0013616,PATO:0000460
HP:0011071,Abnormal permanent molar morphology,UBERON:0013618,PATO:0000051
HP:0000679,Taurodontia,UBERON:0013618,PATO:0000460
HP:0011055,Agenesis of permanent molar,UBERON:0013618,PATO:0000460
HP:0011071,Abnormal permanent molar morphology,UBERON:0013618,PATO:0000460
HP:0000679,Taurodontia,UBERON:0013618,PATO:0000595
HP:0011055,Agenesis of permanent molar,UBERON:0013618,PATO:0002291
HP:0000506,Telecanthus,UBERON:0013678,PATO:0000460
HP:0000506,Telecanthus,UBERON:0013678,PATO:0000573
HP:0010664,Fusion of the left and right thalami,UBERON:0013683,PATO:0000460
HP:0010664,Fusion of the left and right thalami,UBERON:0013683,PATO:0000642
HP:0010664,Fusion of the left and right thalami,UBERON:0013684,PATO:0000460
HP:0010664,Fusion of the left and right thalami,UBERON:0013684,PATO:0000642
HP:0009017,Loss of gluteal subcutaneous adipose tissue,UBERON:0013691,PATO:0000460
HP:0009017,Loss of gluteal subcutaneous adipose tissue,UBERON:0013691,PATO:0001997
HP:0100133,Abnormality of the pubic hair,UBERON:0013698,PATO:0000001
HP:0002225,Sparse pubic hair,UBERON:0013698,PATO:0000460
HP:0002555,Absent pubic hair,UBERON:0013698,PATO:0000460
HP:0100133,Abnormality of the pubic hair,UBERON:0013698,PATO:0000460
HP:0002555,Absent pubic hair,UBERON:0013698,PATO:0000462
HP:0002225,Sparse pubic hair,UBERON:0013698,PATO:0001609
HP:0100134,Abnormality of the axillary hair,UBERON:0013699,PATO:0000001
HP:0002215,Sparse axillary hair,UBERON:0013699,PATO:0000460
HP:0002221,Absent axillary hair,UBERON:0013699,PATO:0000460
HP:0100134,Abnormality of the axillary hair,UBERON:0013699,PATO:0000460
HP:0002221,Absent axillary hair,UBERON:0013699,PATO:0000462
HP:0002215,Sparse axillary hair,UBERON:0013699,PATO:0001609
HP:0004039,Abnormal ulnar metaphysis morphology,UBERON:0013748,PATO:0000051
HP:0004039,Abnormal ulnar metaphysis morphology,UBERON:0013748,PATO:0000460
HP:0004042,Ulnar metaphyseal irregularity,UBERON:0013748,PATO:0000460
HP:0004043,Lytic defects of ulnar metaphysis,UBERON:0013748,PATO:0000460
HP:0004044,Pointed ulnar metaphysis,UBERON:0013748,PATO:0000460
HP:0004045,Sloping ulnar metaphysis,UBERON:0013748,PATO:0000460
HP:0004047,Wide ulnar metaphysis,UBERON:0013748,PATO:0000460
HP:0004047,Wide ulnar metaphysis,UBERON:0013748,PATO:0000600
HP:0004043,Lytic defects of ulnar metaphysis,UBERON:0013748,PATO:0000911
HP:0004044,Pointed ulnar metaphysis,UBERON:0013748,PATO:0000944
HP:0004045,Sloping ulnar metaphysis,UBERON:0013748,PATO:0001481
HP:0004042,Ulnar metaphyseal irregularity,UBERON:0013748,PATO:0002141
HP:0003907,Abnormal humeral metaphysis morphology,UBERON:0013749,PATO:0000051
HP:0003914,Irregular ossification of humeral metaphyses,UBERON:0013749,PATO:0000330
HP:0003923,Square humeral metaphysis,UBERON:0013749,PATO:0000413
HP:0003907,Abnormal humeral metaphysis morphology,UBERON:0013749,PATO:0000460
HP:0003910,Enlarged humeral metaphyses,UBERON:0013749,PATO:0000460
HP:0003911,Flared humeral metaphysis,UBERON:0013749,PATO:0000460
HP:0003913,Humeral metaphyseal irregularity,UBERON:0013749,PATO:0000460
HP:0003914,Irregular ossification of humeral metaphyses,UBERON:0013749,PATO:0000460
HP:0003917,Pointed humeral metaphysis,UBERON:0013749,PATO:0000460
HP:0003920,Sloping humeral metaphysis,UBERON:0013749,PATO:0000460
HP:0003923,Square humeral metaphysis,UBERON:0013749,PATO:0000460
HP:0003924,Stippled calcification of humeral metaphysis,UBERON:0013749,PATO:0000460
HP:0005825,Mixed sclerosis of humeral metaphyses,UBERON:0013749,PATO:0000460
HP:0003917,Pointed humeral metaphysis,UBERON:0013749,PATO:0000944
HP:0003924,Stippled calcification of humeral metaphysis,UBERON:0013749,PATO:0001447
HP:0003920,Sloping humeral metaphysis,UBERON:0013749,PATO:0001481
HP:0003924,Stippled calcification of humeral metaphysis,UBERON:0013749,PATO:0001512
HP:0003910,Enlarged humeral metaphyses,UBERON:0013749,PATO:0001602
HP:0003911,Flared humeral metaphysis,UBERON:0013749,PATO:0001785
HP:0005825,Mixed sclerosis of humeral metaphyses,UBERON:0013749,PATO:0001788
HP:0005825,Mixed sclerosis of humeral metaphyses,UBERON:0013749,PATO:0001869
HP:0003913,Humeral metaphyseal irregularity,UBERON:0013749,PATO:0002141
HP:0006491,Abnormal tibial metaphysis morphology,UBERON:0013750,PATO:0000051
HP:0006413,Broad tibial metaphyses,UBERON:0013750,PATO:0000460
HP:0006491,Abnormal tibial metaphysis morphology,UBERON:0013750,PATO:0000460
HP:0030292,Tibial metaphyseal irregularity,UBERON:0013750,PATO:0000460
HP:0006413,Broad tibial metaphyses,UBERON:0013750,PATO:0000600
HP:0030292,Tibial metaphyseal irregularity,UBERON:0013750,PATO:0002141
HP:0004015,Abnormal radial metaphysis morphology,UBERON:0013751,PATO:0000051
HP:0004020,Irregular ossification of the radial metaphysis,UBERON:0013751,PATO:0000330
HP:0004015,Abnormal radial metaphysis morphology,UBERON:0013751,PATO:0000460
HP:0004018,Flared radial metaphysis,UBERON:0013751,PATO:0000460
HP:0004019,Radial metaphyseal irregularity,UBERON:0013751,PATO:0000460
HP:0004020,Irregular ossification of the radial metaphysis,UBERON:0013751,PATO:0000460
HP:0004023,Sloping radial metaphysis,UBERON:0013751,PATO:0000460
HP:0004026,Broad radial metaphysis,UBERON:0013751,PATO:0000460
HP:0004026,Broad radial metaphysis,UBERON:0013751,PATO:0000600
