id1,id2,logical,text,inherit,term1,term2,inverse_verified_by_llm
HP:0009123,HP:0001053,t,t,t,mixed hypo- and hyperpigmentation of the skin,hypopigmented skin patches,no
HP:0009123,HP:0001022,t,t,t,mixed hypo- and hyperpigmentation of the skin,albinism,yes
HP:0001034,HP:0007509,t,t,t,hypermelanotic macule,patchy hypo- and hyperpigmentation,no
HP:0001034,HP:0012320,t,t,t,hypermelanotic macule,absent pigmentation of the limbs,yes
HP:0001034,HP:0005590,t,t,t,hypermelanotic macule,spotty hypopigmentation,yes
HP:0001034,HP:0007554,t,t,t,hypermelanotic macule,confetti hypopigmentation pattern of lower leg skin,yes
HP:0001034,HP:0001010,t,t,t,hypermelanotic macule,hypopigmentation of the skin,yes
HP:0001034,HP:0007443,t,t,t,hypermelanotic macule,partial albinism,yes
HP:0001034,HP:0007526,t,t,t,hypermelanotic macule,hypopigmented skin patches on arms,yes
HP:0001034,HP:0007471,t,t,t,hypermelanotic macule,axillary and groin hyperpigmentation and hypopigmentation,no
HP:0001034,HP:0007402,t,t,t,hypermelanotic macule,areas of hypopigmentation and hyperpigmentation that do not follow blaschko lines,no
HP:0001034,HP:0007513,t,t,t,hypermelanotic macule,generalized hypopigmentation,yes
HP:0001034,HP:0007542,t,t,t,hypermelanotic macule,absent pigmentation of the ventral chest,yes
HP:0001034,HP:0200098,t,t,t,hypermelanotic macule,absent skin pigmentation,yes
HP:0001034,HP:0007581,t,t,t,hypermelanotic macule,"mediosternal, longitudinal streak of hypopigmentation",yes
HP:0001034,HP:0007494,t,t,t,hypermelanotic macule,discrete 2 to 5-mm hyper- and hypopigmented macules,no
HP:0001034,HP:0030679,t,t,t,hypermelanotic macule,ash-leaf spot,yes
HP:0001034,HP:0007450,t,t,t,hypermelanotic macule,increased groin pigmentation with raindrop depigmentation,no
HP:0001034,HP:0040007,t,t,t,hypermelanotic macule,absent pigmentation of chest,yes
HP:0001034,HP:0012319,t,t,t,hypermelanotic macule,absent pigmentation of the abdomen,yes
HP:0001034,HP:0009123,t,t,t,hypermelanotic macule,mixed hypo- and hyperpigmentation of the skin,no
HP:0001034,HP:0007441,t,t,t,hypermelanotic macule,hyperpigmented/hypopigmented macules,no
HP:0001034,HP:0007544,t,t,t,hypermelanotic macule,piebald skin depigmentation,yes
HP:0001034,HP:0005593,t,t,t,hypermelanotic macule,"macular hypopigmented whorls, streaks, and patches",yes
HP:0001034,HP:0007535,t,t,t,hypermelanotic macule,hypopigmented streaks,yes
HP:0001034,HP:0001053,t,t,t,hypermelanotic macule,hypopigmented skin patches,yes
HP:0001034,HP:0001022,t,t,t,hypermelanotic macule,albinism,yes
HP:0005605,HP:0007509,t,t,t,large cafe-au-lait macules with irregular margins,patchy hypo- and hyperpigmentation,no
HP:0005605,HP:0012320,t,t,t,large cafe-au-lait macules with irregular margins,absent pigmentation of the limbs,no
HP:0005605,HP:0005590,t,t,t,large cafe-au-lait macules with irregular margins,spotty hypopigmentation,yes
HP:0005605,HP:0007554,t,t,t,large cafe-au-lait macules with irregular margins,confetti hypopigmentation pattern of lower leg skin,no
HP:0005605,HP:0001010,t,t,t,large cafe-au-lait macules with irregular margins,hypopigmentation of the skin,yes
HP:0005605,HP:0009719,t,t,t,large cafe-au-lait macules with irregular margins,hypomelanotic macule,yes
HP:0005605,HP:0007443,t,t,t,large cafe-au-lait macules with irregular margins,partial albinism,no
HP:0005605,HP:0007526,t,t,t,large cafe-au-lait macules with irregular margins,hypopigmented skin patches on arms,no
HP:0005605,HP:0007471,t,t,t,large cafe-au-lait macules with irregular margins,axillary and groin hyperpigmentation and hypopigmentation,no
HP:0005605,HP:0007402,t,t,t,large cafe-au-lait macules with irregular margins,areas of hypopigmentation and hyperpigmentation that do not follow blaschko lines,no
HP:0005605,HP:0007513,t,t,t,large cafe-au-lait macules with irregular margins,generalized hypopigmentation,yes
HP:0005605,HP:0007542,t,t,t,large cafe-au-lait macules with irregular margins,absent pigmentation of the ventral chest,no
HP:0005605,HP:0200098,t,t,t,large cafe-au-lait macules with irregular margins,absent skin pigmentation,no
HP:0005605,HP:0007581,t,t,t,large cafe-au-lait macules with irregular margins,"mediosternal, longitudinal streak of hypopigmentation",no
HP:0005605,HP:0007494,t,t,t,large cafe-au-lait macules with irregular margins,discrete 2 to 5-mm hyper- and hypopigmented macules,no
HP:0005605,HP:0030679,t,t,t,large cafe-au-lait macules with irregular margins,ash-leaf spot,yes
HP:0005605,HP:0007450,t,t,t,large cafe-au-lait macules with irregular margins,increased groin pigmentation with raindrop depigmentation,no
HP:0005605,HP:0040007,t,t,t,large cafe-au-lait macules with irregular margins,absent pigmentation of chest,no
HP:0005605,HP:0012319,t,t,t,large cafe-au-lait macules with irregular margins,absent pigmentation of the abdomen,no
HP:0005605,HP:0009123,t,t,t,large cafe-au-lait macules with irregular margins,mixed hypo- and hyperpigmentation of the skin,no
HP:0005605,HP:0007441,t,t,t,large cafe-au-lait macules with irregular margins,hyperpigmented/hypopigmented macules,no
HP:0005605,HP:0007544,t,t,t,large cafe-au-lait macules with irregular margins,piebald skin depigmentation,no
HP:0005605,HP:0005593,t,t,t,large cafe-au-lait macules with irregular margins,"macular hypopigmented whorls, streaks, and patches",yes
HP:0005605,HP:0007535,t,t,t,large cafe-au-lait macules with irregular margins,hypopigmented streaks,yes
HP:0005605,HP:0001053,t,t,t,large cafe-au-lait macules with irregular margins,hypopigmented skin patches,yes
HP:0005605,HP:0001022,t,t,t,large cafe-au-lait macules with irregular margins,albinism,no
HP:0007441,HP:0012320,t,t,t,hyperpigmented/hypopigmented macules,absent pigmentation of the limbs,no
HP:0007441,HP:0005590,t,t,t,hyperpigmented/hypopigmented macules,spotty hypopigmentation,no
HP:0007441,HP:0007554,t,t,t,hyperpigmented/hypopigmented macules,confetti hypopigmentation pattern of lower leg skin,no
HP:0007441,HP:0001010,t,t,t,hyperpigmented/hypopigmented macules,hypopigmentation of the skin,no
HP:0007441,HP:0009719,t,t,t,hyperpigmented/hypopigmented macules,hypomelanotic macule,yes
HP:0007441,HP:0007443,t,t,t,hyperpigmented/hypopigmented macules,partial albinism,no
HP:0007441,HP:0007526,t,t,t,hyperpigmented/hypopigmented macules,hypopigmented skin patches on arms,no
HP:0007441,HP:0007513,t,t,t,hyperpigmented/hypopigmented macules,generalized hypopigmentation,no
HP:0007441,HP:0007542,t,t,t,hyperpigmented/hypopigmented macules,absent pigmentation of the ventral chest,no
HP:0007441,HP:0200098,t,t,t,hyperpigmented/hypopigmented macules,absent skin pigmentation,no
HP:0007441,HP:0007581,t,t,t,hyperpigmented/hypopigmented macules,"mediosternal, longitudinal streak of hypopigmentation",no
HP:0007441,HP:0030679,t,t,t,hyperpigmented/hypopigmented macules,ash-leaf spot,no
HP:0007441,HP:0040007,t,t,t,hyperpigmented/hypopigmented macules,absent pigmentation of chest,no
HP:0007441,HP:0012319,t,t,t,hyperpigmented/hypopigmented macules,absent pigmentation of the abdomen,no
HP:0007441,HP:0007544,t,t,t,hyperpigmented/hypopigmented macules,piebald skin depigmentation,no
HP:0007441,HP:0005593,t,t,t,hyperpigmented/hypopigmented macules,"macular hypopigmented whorls, streaks, and patches",no
HP:0007441,HP:0007535,t,t,t,hyperpigmented/hypopigmented macules,hypopigmented streaks,no
HP:0007441,HP:0001053,t,t,t,hyperpigmented/hypopigmented macules,hypopigmented skin patches,no
HP:0007441,HP:0001022,t,t,t,hyperpigmented/hypopigmented macules,albinism,no
HP:0001003,HP:0007509,t,t,t,multiple lentigines,patchy hypo- and hyperpigmentation,no
HP:0001003,HP:0012320,t,t,t,multiple lentigines,absent pigmentation of the limbs,no
HP:0001003,HP:0005590,t,t,t,multiple lentigines,spotty hypopigmentation,yes
HP:0001003,HP:0007554,t,t,t,multiple lentigines,confetti hypopigmentation pattern of lower leg skin,no
HP:0001003,HP:0001010,t,t,t,multiple lentigines,hypopigmentation of the skin,yes
HP:0001003,HP:0009719,t,t,t,multiple lentigines,hypomelanotic macule,yes
HP:0001003,HP:0007443,t,t,t,multiple lentigines,partial albinism,no
HP:0001003,HP:0007526,t,t,t,multiple lentigines,hypopigmented skin patches on arms,yes
HP:0001003,HP:0007471,t,t,t,multiple lentigines,axillary and groin hyperpigmentation and hypopigmentation,no
HP:0001003,HP:0007402,t,t,t,multiple lentigines,areas of hypopigmentation and hyperpigmentation that do not follow blaschko lines,no
HP:0001003,HP:0007513,t,t,t,multiple lentigines,generalized hypopigmentation,yes
HP:0001003,HP:0007542,t,t,t,multiple lentigines,absent pigmentation of the ventral chest,no
HP:0001003,HP:0200098,t,t,t,multiple lentigines,absent skin pigmentation,no
HP:0001003,HP:0007581,t,t,t,multiple lentigines,"mediosternal, longitudinal streak of hypopigmentation",no
HP:0001003,HP:0007494,t,t,t,multiple lentigines,discrete 2 to 5-mm hyper- and hypopigmented macules,no
HP:0001003,HP:0030679,t,t,t,multiple lentigines,ash-leaf spot,no
HP:0001003,HP:0007450,t,t,t,multiple lentigines,increased groin pigmentation with raindrop depigmentation,no
HP:0001003,HP:0040007,t,t,t,multiple lentigines,absent pigmentation of chest,no
HP:0001003,HP:0012319,t,t,t,multiple lentigines,absent pigmentation of the abdomen,yes
HP:0001003,HP:0009123,t,t,t,multiple lentigines,mixed hypo- and hyperpigmentation of the skin,no
HP:0001003,HP:0007441,t,t,t,multiple lentigines,hyperpigmented/hypopigmented macules,no
HP:0001003,HP:0007544,t,t,t,multiple lentigines,piebald skin depigmentation,no
HP:0001003,HP:0005593,t,t,t,multiple lentigines,"macular hypopigmented whorls, streaks, and patches",no
HP:0001003,HP:0007535,t,t,t,multiple lentigines,hypopigmented streaks,yes
HP:0001003,HP:0001053,t,t,t,multiple lentigines,hypopigmented skin patches,yes
HP:0001003,HP:0001022,t,t,t,multiple lentigines,albinism,yes
HP:0007574,HP:0007509,t,t,t,generalized bronze hyperpigmentation,patchy hypo- and hyperpigmentation,no
HP:0007574,HP:0012320,t,t,t,generalized bronze hyperpigmentation,absent pigmentation of the limbs,yes
HP:0007574,HP:0005590,t,t,t,generalized bronze hyperpigmentation,spotty hypopigmentation,yes
HP:0007574,HP:0007554,t,t,t,generalized bronze hyperpigmentation,confetti hypopigmentation pattern of lower leg skin,no
HP:0007574,HP:0001010,t,t,t,generalized bronze hyperpigmentation,hypopigmentation of the skin,yes
HP:0007574,HP:0009719,t,t,t,generalized bronze hyperpigmentation,hypomelanotic macule,yes
HP:0007574,HP:0007443,t,t,t,generalized bronze hyperpigmentation,partial albinism,yes
HP:0007574,HP:0007526,t,t,t,generalized bronze hyperpigmentation,hypopigmented skin patches on arms,yes
HP:0007574,HP:0007471,t,t,t,generalized bronze hyperpigmentation,axillary and groin hyperpigmentation and hypopigmentation,no
HP:0007574,HP:0007402,t,t,t,generalized bronze hyperpigmentation,areas of hypopigmentation and hyperpigmentation that do not follow blaschko lines,no
HP:0007574,HP:0007513,t,t,t,generalized bronze hyperpigmentation,generalized hypopigmentation,yes
HP:0007574,HP:0007542,t,t,t,generalized bronze hyperpigmentation,absent pigmentation of the ventral chest,yes
HP:0007574,HP:0200098,t,t,t,generalized bronze hyperpigmentation,absent skin pigmentation,yes
HP:0007574,HP:0007581,t,t,t,generalized bronze hyperpigmentation,"mediosternal, longitudinal streak of hypopigmentation",yes
HP:0007574,HP:0007494,t,t,t,generalized bronze hyperpigmentation,discrete 2 to 5-mm hyper- and hypopigmented macules,no
HP:0007574,HP:0030679,t,t,t,generalized bronze hyperpigmentation,ash-leaf spot,no
HP:0007574,HP:0007450,t,t,t,generalized bronze hyperpigmentation,increased groin pigmentation with raindrop depigmentation,no
HP:0007574,HP:0040007,t,t,t,generalized bronze hyperpigmentation,absent pigmentation of chest,yes
HP:0007574,HP:0012319,t,t,t,generalized bronze hyperpigmentation,absent pigmentation of the abdomen,yes
HP:0007574,HP:0009123,t,t,t,generalized bronze hyperpigmentation,mixed hypo- and hyperpigmentation of the skin,no
HP:0007574,HP:0007441,t,t,t,generalized bronze hyperpigmentation,hyperpigmented/hypopigmented macules,no
HP:0007574,HP:0007544,t,t,t,generalized bronze hyperpigmentation,piebald skin depigmentation,yes
HP:0007574,HP:0005593,t,t,t,generalized bronze hyperpigmentation,"macular hypopigmented whorls, streaks, and patches",yes
HP:0007574,HP:0007535,t,t,t,generalized bronze hyperpigmentation,hypopigmented streaks,yes
HP:0007574,HP:0001053,t,t,t,generalized bronze hyperpigmentation,hypopigmented skin patches,yes
HP:0007574,HP:0001022,t,t,t,generalized bronze hyperpigmentation,albinism,yes
HP:0007588,HP:0007509,t,t,t,reticular hyperpigmentation,patchy hypo- and hyperpigmentation,no
HP:0007588,HP:0012320,t,t,t,reticular hyperpigmentation,absent pigmentation of the limbs,yes
HP:0007588,HP:0005590,t,t,t,reticular hyperpigmentation,spotty hypopigmentation,yes
HP:0007588,HP:0007554,t,t,t,reticular hyperpigmentation,confetti hypopigmentation pattern of lower leg skin,yes
HP:0007588,HP:0001010,t,t,t,reticular hyperpigmentation,hypopigmentation of the skin,yes
HP:0007588,HP:0009719,t,t,t,reticular hyperpigmentation,hypomelanotic macule,yes
HP:0007588,HP:0007443,t,t,t,reticular hyperpigmentation,partial albinism,yes
HP:0007588,HP:0007526,t,t,t,reticular hyperpigmentation,hypopigmented skin patches on arms,yes
HP:0007588,HP:0007471,t,t,t,reticular hyperpigmentation,axillary and groin hyperpigmentation and hypopigmentation,no
HP:0007588,HP:0007402,t,t,t,reticular hyperpigmentation,areas of hypopigmentation and hyperpigmentation that do not follow blaschko lines,no
HP:0007588,HP:0007513,t,t,t,reticular hyperpigmentation,generalized hypopigmentation,yes
HP:0007588,HP:0007542,t,t,t,reticular hyperpigmentation,absent pigmentation of the ventral chest,yes
HP:0007588,HP:0200098,t,t,t,reticular hyperpigmentation,absent skin pigmentation,no
HP:0007588,HP:0007581,t,t,t,reticular hyperpigmentation,"mediosternal, longitudinal streak of hypopigmentation",yes
HP:0007588,HP:0007494,t,t,t,reticular hyperpigmentation,discrete 2 to 5-mm hyper- and hypopigmented macules,no
HP:0007588,HP:0030679,t,t,t,reticular hyperpigmentation,ash-leaf spot,no
HP:0007588,HP:0007450,t,t,t,reticular hyperpigmentation,increased groin pigmentation with raindrop depigmentation,no
HP:0007588,HP:0040007,t,t,t,reticular hyperpigmentation,absent pigmentation of chest,yes
HP:0007588,HP:0012319,t,t,t,reticular hyperpigmentation,absent pigmentation of the abdomen,yes
HP:0007588,HP:0009123,t,t,t,reticular hyperpigmentation,mixed hypo- and hyperpigmentation of the skin,no
HP:0007588,HP:0007441,t,t,t,reticular hyperpigmentation,hyperpigmented/hypopigmented macules,no
HP:0007588,HP:0007544,t,t,t,reticular hyperpigmentation,piebald skin depigmentation,yes
HP:0007588,HP:0005593,t,t,t,reticular hyperpigmentation,"macular hypopigmented whorls, streaks, and patches",yes
HP:0007588,HP:0007535,t,t,t,reticular hyperpigmentation,hypopigmented streaks,yes
HP:0007588,HP:0001053,t,t,t,reticular hyperpigmentation,hypopigmented skin patches,yes
HP:0007588,HP:0001022,t,t,t,reticular hyperpigmentation,albinism,yes
HP:0007412,HP:0007509,t,t,t,macular hyperpigmented dermopathy,patchy hypo- and hyperpigmentation,no
HP:0007412,HP:0012320,t,t,t,macular hyperpigmented dermopathy,absent pigmentation of the limbs,yes
HP:0007412,HP:0005590,t,t,t,macular hyperpigmented dermopathy,spotty hypopigmentation,yes
HP:0007412,HP:0007554,t,t,t,macular hyperpigmented dermopathy,confetti hypopigmentation pattern of lower leg skin,yes
HP:0007412,HP:0001010,t,t,t,macular hyperpigmented dermopathy,hypopigmentation of the skin,yes
HP:0007412,HP:0009719,t,t,t,macular hyperpigmented dermopathy,hypomelanotic macule,yes
HP:0007412,HP:0007443,t,t,t,macular hyperpigmented dermopathy,partial albinism,yes
HP:0007412,HP:0007526,t,t,t,macular hyperpigmented dermopathy,hypopigmented skin patches on arms,yes
HP:0007412,HP:0007471,t,t,t,macular hyperpigmented dermopathy,axillary and groin hyperpigmentation and hypopigmentation,no
HP:0007412,HP:0007402,t,t,t,macular hyperpigmented dermopathy,areas of hypopigmentation and hyperpigmentation that do not follow blaschko lines,no
HP:0007412,HP:0007513,t,t,t,macular hyperpigmented dermopathy,generalized hypopigmentation,yes
HP:0007412,HP:0007542,t,t,t,macular hyperpigmented dermopathy,absent pigmentation of the ventral chest,no
HP:0007412,HP:0200098,t,t,t,macular hyperpigmented dermopathy,absent skin pigmentation,no
HP:0007412,HP:0007581,t,t,t,macular hyperpigmented dermopathy,"mediosternal, longitudinal streak of hypopigmentation",yes
HP:0007412,HP:0007494,t,t,t,macular hyperpigmented dermopathy,discrete 2 to 5-mm hyper- and hypopigmented macules,no
HP:0007412,HP:0030679,t,t,t,macular hyperpigmented dermopathy,ash-leaf spot,no
HP:0007412,HP:0007450,t,t,t,macular hyperpigmented dermopathy,increased groin pigmentation with raindrop depigmentation,no
HP:0007412,HP:0040007,t,t,t,macular hyperpigmented dermopathy,absent pigmentation of chest,no
HP:0007412,HP:0012319,t,t,t,macular hyperpigmented dermopathy,absent pigmentation of the abdomen,yes
HP:0007412,HP:0009123,t,t,t,macular hyperpigmented dermopathy,mixed hypo- and hyperpigmentation of the skin,no
HP:0007412,HP:0007441,t,t,t,macular hyperpigmented dermopathy,hyperpigmented/hypopigmented macules,no
HP:0007412,HP:0007544,t,t,t,macular hyperpigmented dermopathy,piebald skin depigmentation,yes
HP:0007412,HP:0005593,t,t,t,macular hyperpigmented dermopathy,"macular hypopigmented whorls, streaks, and patches",yes
