hpo_id1,hpo_term1,hpo_id2,hpo_term2,inverse_verified_by_llm
HP:0100114,Enlarged epiphysis of the middle phalanx of the 2nd toe,HP:0100154,Small epiphysis of the middle phalanx of the 3rd toe,no
HP:0100114,Enlarged epiphysis of the middle phalanx of the 2nd toe,HP:0100165,Small epiphysis of the proximal phalanx of the 3rd toe,no
HP:0100114,Enlarged epiphysis of the middle phalanx of the 2nd toe,HP:0100177,Small epiphysis of the distal phalanx of the 4th toe,no
HP:0100114,Enlarged epiphysis of the middle phalanx of the 2nd toe,HP:0100188,Small epiphysis of the middle phalanx of the 4th toe,no
HP:0100114,Enlarged epiphysis of the middle phalanx of the 2nd toe,HP:0100199,Small epiphysis of the proximal phalanx of the 4th toe,no
HP:0100114,Enlarged epiphysis of the middle phalanx of the 2nd toe,HP:0100210,Small epiphysis of the distal phalanx of the 5th toe,no
HP:0100114,Enlarged epiphysis of the middle phalanx of the 2nd toe,HP:0100221,Small epiphysis of the middle phalanx of the 5th toe,no
HP:0100114,Enlarged epiphysis of the middle phalanx of the 2nd toe,HP:0100232,Small epiphysis of the proximal phalanx of the 5th toe,no
HP:0100125,Enlarged epiphysis of the proximal phalanx of the 2nd toe,HP:0003844,Small epiphyses of the upper limbs,no
HP:0100125,Enlarged epiphysis of the proximal phalanx of the 2nd toe,HP:0009194,Small epiphyses of the metacarpals,no
HP:0100125,Enlarged epiphysis of the proximal phalanx of the 2nd toe,HP:0010121,Small epiphyses of the hallux,no
HP:0100125,Enlarged epiphysis of the proximal phalanx of the 2nd toe,HP:0010135,Small epiphysis of the proximal phalanx of the hallux,no
HP:0100125,Enlarged epiphysis of the proximal phalanx of the 2nd toe,HP:0010146,Small epiphysis of the distal phalanx of the hallux,no
HP:0100125,Enlarged epiphysis of the proximal phalanx of the 2nd toe,HP:0010170,Small epiphyses of the toes,yes
HP:0100125,Enlarged epiphysis of the proximal phalanx of the 2nd toe,HP:0010585,Small epiphyses,yes
HP:0100125,Enlarged epiphysis of the proximal phalanx of the 2nd toe,HP:0100052,Small epiphyses of the 2nd toe,yes
HP:0100125,Enlarged epiphysis of the proximal phalanx of the 2nd toe,HP:0100063,Small epiphyses of the 3rd toe,no
HP:0100125,Enlarged epiphysis of the proximal phalanx of the 2nd toe,HP:0100074,Small epiphyses of the 4th toe,no
HP:0100125,Enlarged epiphysis of the proximal phalanx of the 2nd toe,HP:0100085,Small epiphyses of the 5th toe,no
HP:0100125,Enlarged epiphysis of the proximal phalanx of the 2nd toe,HP:0100108,Small epiphysis of the distal phalanx of the 2nd toe,no
HP:0100125,Enlarged epiphysis of the proximal phalanx of the 2nd toe,HP:0100119,Small epiphysis of the middle phalanx of the 2nd toe,no
HP:0100125,Enlarged epiphysis of the proximal phalanx of the 2nd toe,HP:0100130,Small epiphysis of the proximal phalanx of the 2nd toe,yes
HP:0100125,Enlarged epiphysis of the proximal phalanx of the 2nd toe,HP:0100130,Small epiphysis of the proximal phalanx of the 2nd toe,yes
HP:0100125,Enlarged epiphysis of the proximal phalanx of the 2nd toe,HP:0100143,Small epiphysis of the distal phalanx of the 3rd toe,no
HP:0100125,Enlarged epiphysis of the proximal phalanx of the 2nd toe,HP:0100154,Small epiphysis of the middle phalanx of the 3rd toe,no
HP:0100125,Enlarged epiphysis of the proximal phalanx of the 2nd toe,HP:0100165,Small epiphysis of the proximal phalanx of the 3rd toe,no
HP:0100125,Enlarged epiphysis of the proximal phalanx of the 2nd toe,HP:0100177,Small epiphysis of the distal phalanx of the 4th toe,no
HP:0100125,Enlarged epiphysis of the proximal phalanx of the 2nd toe,HP:0100188,Small epiphysis of the middle phalanx of the 4th toe,no
HP:0100125,Enlarged epiphysis of the proximal phalanx of the 2nd toe,HP:0100199,Small epiphysis of the proximal phalanx of the 4th toe,no
HP:0100125,Enlarged epiphysis of the proximal phalanx of the 2nd toe,HP:0100210,Small epiphysis of the distal phalanx of the 5th toe,no
HP:0100125,Enlarged epiphysis of the proximal phalanx of the 2nd toe,HP:0100221,Small epiphysis of the middle phalanx of the 5th toe,no
HP:0100125,Enlarged epiphysis of the proximal phalanx of the 2nd toe,HP:0100232,Small epiphysis of the proximal phalanx of the 5th toe,no
HP:0100138,Enlarged epiphysis of the distal phalanx of the 3rd toe,HP:0003844,Small epiphyses of the upper limbs,no
HP:0100138,Enlarged epiphysis of the distal phalanx of the 3rd toe,HP:0009194,Small epiphyses of the metacarpals,no
HP:0100138,Enlarged epiphysis of the distal phalanx of the 3rd toe,HP:0010121,Small epiphyses of the hallux,N/A
HP:0100138,Enlarged epiphysis of the distal phalanx of the 3rd toe,HP:0010135,Small epiphysis of the proximal phalanx of the hallux,no
HP:0100138,Enlarged epiphysis of the distal phalanx of the 3rd toe,HP:0010146,Small epiphysis of the distal phalanx of the hallux,no
HP:0100138,Enlarged epiphysis of the distal phalanx of the 3rd toe,HP:0010170,Small epiphyses of the toes,yes
HP:0100138,Enlarged epiphysis of the distal phalanx of the 3rd toe,HP:0010585,Small epiphyses,yes
HP:0100138,Enlarged epiphysis of the distal phalanx of the 3rd toe,HP:0100052,Small epiphyses of the 2nd toe,no
HP:0100138,Enlarged epiphysis of the distal phalanx of the 3rd toe,HP:0100063,Small epiphyses of the 3rd toe,yes
HP:0100138,Enlarged epiphysis of the distal phalanx of the 3rd toe,HP:0100074,Small epiphyses of the 4th toe,no
HP:0100138,Enlarged epiphysis of the distal phalanx of the 3rd toe,HP:0100085,Small epiphyses of the 5th toe,no
HP:0100138,Enlarged epiphysis of the distal phalanx of the 3rd toe,HP:0100108,Small epiphysis of the distal phalanx of the 2nd toe,no
HP:0100138,Enlarged epiphysis of the distal phalanx of the 3rd toe,HP:0100119,Small epiphysis of the middle phalanx of the 2nd toe,no
HP:0100138,Enlarged epiphysis of the distal phalanx of the 3rd toe,HP:0100130,Small epiphysis of the proximal phalanx of the 2nd toe,no
HP:0100138,Enlarged epiphysis of the distal phalanx of the 3rd toe,HP:0100143,Small epiphysis of the distal phalanx of the 3rd toe,yes
HP:0100138,Enlarged epiphysis of the distal phalanx of the 3rd toe,HP:0100143,Small epiphysis of the distal phalanx of the 3rd toe,yes
HP:0100138,Enlarged epiphysis of the distal phalanx of the 3rd toe,HP:0100154,Small epiphysis of the middle phalanx of the 3rd toe,no
HP:0100138,Enlarged epiphysis of the distal phalanx of the 3rd toe,HP:0100165,Small epiphysis of the proximal phalanx of the 3rd toe,no
HP:0100138,Enlarged epiphysis of the distal phalanx of the 3rd toe,HP:0100177,Small epiphysis of the distal phalanx of the 4th toe,no
HP:0100138,Enlarged epiphysis of the distal phalanx of the 3rd toe,HP:0100188,Small epiphysis of the middle phalanx of the 4th toe,no
HP:0100138,Enlarged epiphysis of the distal phalanx of the 3rd toe,HP:0100199,Small epiphysis of the proximal phalanx of the 4th toe,no
HP:0100138,Enlarged epiphysis of the distal phalanx of the 3rd toe,HP:0100210,Small epiphysis of the distal phalanx of the 5th toe,no
HP:0100138,Enlarged epiphysis of the distal phalanx of the 3rd toe,HP:0100221,Small epiphysis of the middle phalanx of the 5th toe,no
HP:0100138,Enlarged epiphysis of the distal phalanx of the 3rd toe,HP:0100232,Small epiphysis of the proximal phalanx of the 5th toe,no
HP:0100149,Enlarged epiphysis of the middle phalanx of the 3rd toe,HP:0003844,Small epiphyses of the upper limbs,no
HP:0100149,Enlarged epiphysis of the middle phalanx of the 3rd toe,HP:0009194,Small epiphyses of the metacarpals,no
HP:0100149,Enlarged epiphysis of the middle phalanx of the 3rd toe,HP:0010121,Small epiphyses of the hallux,no
HP:0100149,Enlarged epiphysis of the middle phalanx of the 3rd toe,HP:0010135,Small epiphysis of the proximal phalanx of the hallux,no
HP:0100149,Enlarged epiphysis of the middle phalanx of the 3rd toe,HP:0010146,Small epiphysis of the distal phalanx of the hallux,no
HP:0100149,Enlarged epiphysis of the middle phalanx of the 3rd toe,HP:0010170,Small epiphyses of the toes,yes
HP:0100149,Enlarged epiphysis of the middle phalanx of the 3rd toe,HP:0010585,Small epiphyses,yes
HP:0100149,Enlarged epiphysis of the middle phalanx of the 3rd toe,HP:0100052,Small epiphyses of the 2nd toe,no
HP:0100149,Enlarged epiphysis of the middle phalanx of the 3rd toe,HP:0100063,Small epiphyses of the 3rd toe,yes
HP:0100149,Enlarged epiphysis of the middle phalanx of the 3rd toe,HP:0100074,Small epiphyses of the 4th toe,no
HP:0100149,Enlarged epiphysis of the middle phalanx of the 3rd toe,HP:0100085,Small epiphyses of the 5th toe,no
HP:0100149,Enlarged epiphysis of the middle phalanx of the 3rd toe,HP:0100108,Small epiphysis of the distal phalanx of the 2nd toe,no
HP:0100149,Enlarged epiphysis of the middle phalanx of the 3rd toe,HP:0100119,Small epiphysis of the middle phalanx of the 2nd toe,no
HP:0100149,Enlarged epiphysis of the middle phalanx of the 3rd toe,HP:0100130,Small epiphysis of the proximal phalanx of the 2nd toe,no
HP:0100149,Enlarged epiphysis of the middle phalanx of the 3rd toe,HP:0100143,Small epiphysis of the distal phalanx of the 3rd toe,no
HP:0100149,Enlarged epiphysis of the middle phalanx of the 3rd toe,HP:0100154,Small epiphysis of the middle phalanx of the 3rd toe,yes
HP:0100149,Enlarged epiphysis of the middle phalanx of the 3rd toe,HP:0100154,Small epiphysis of the middle phalanx of the 3rd toe,yes
HP:0100149,Enlarged epiphysis of the middle phalanx of the 3rd toe,HP:0100165,Small epiphysis of the proximal phalanx of the 3rd toe,no
HP:0100149,Enlarged epiphysis of the middle phalanx of the 3rd toe,HP:0100177,Small epiphysis of the distal phalanx of the 4th toe,no
HP:0100149,Enlarged epiphysis of the middle phalanx of the 3rd toe,HP:0100188,Small epiphysis of the middle phalanx of the 4th toe,no
HP:0100149,Enlarged epiphysis of the middle phalanx of the 3rd toe,HP:0100199,Small epiphysis of the proximal phalanx of the 4th toe,no
HP:0100149,Enlarged epiphysis of the middle phalanx of the 3rd toe,HP:0100210,Small epiphysis of the distal phalanx of the 5th toe,no
HP:0100149,Enlarged epiphysis of the middle phalanx of the 3rd toe,HP:0100221,Small epiphysis of the middle phalanx of the 5th toe,no
HP:0100149,Enlarged epiphysis of the middle phalanx of the 3rd toe,HP:0100232,Small epiphysis of the proximal phalanx of the 5th toe,no
HP:0100160,Enlarged epiphysis of the proximal phalanx of the 3rd toe,HP:0003844,Small epiphyses of the upper limbs,no
HP:0100160,Enlarged epiphysis of the proximal phalanx of the 3rd toe,HP:0009194,Small epiphyses of the metacarpals,no
HP:0100160,Enlarged epiphysis of the proximal phalanx of the 3rd toe,HP:0010121,Small epiphyses of the hallux,no
HP:0100160,Enlarged epiphysis of the proximal phalanx of the 3rd toe,HP:0010135,Small epiphysis of the proximal phalanx of the hallux,no
HP:0100160,Enlarged epiphysis of the proximal phalanx of the 3rd toe,HP:0010146,Small epiphysis of the distal phalanx of the hallux,no
HP:0100160,Enlarged epiphysis of the proximal phalanx of the 3rd toe,HP:0010170,Small epiphyses of the toes,yes
HP:0100160,Enlarged epiphysis of the proximal phalanx of the 3rd toe,HP:0010585,Small epiphyses,yes
HP:0100160,Enlarged epiphysis of the proximal phalanx of the 3rd toe,HP:0100052,Small epiphyses of the 2nd toe,no
HP:0100160,Enlarged epiphysis of the proximal phalanx of the 3rd toe,HP:0100063,Small epiphyses of the 3rd toe,yes
HP:0100160,Enlarged epiphysis of the proximal phalanx of the 3rd toe,HP:0100074,Small epiphyses of the 4th toe,no
HP:0100160,Enlarged epiphysis of the proximal phalanx of the 3rd toe,HP:0100085,Small epiphyses of the 5th toe,no
HP:0100160,Enlarged epiphysis of the proximal phalanx of the 3rd toe,HP:0100108,Small epiphysis of the distal phalanx of the 2nd toe,no
HP:0100160,Enlarged epiphysis of the proximal phalanx of the 3rd toe,HP:0100119,Small epiphysis of the middle phalanx of the 2nd toe,no
HP:0100160,Enlarged epiphysis of the proximal phalanx of the 3rd toe,HP:0100130,Small epiphysis of the proximal phalanx of the 2nd toe,no
HP:0100160,Enlarged epiphysis of the proximal phalanx of the 3rd toe,HP:0100143,Small epiphysis of the distal phalanx of the 3rd toe,no
HP:0100160,Enlarged epiphysis of the proximal phalanx of the 3rd toe,HP:0100154,Small epiphysis of the middle phalanx of the 3rd toe,no
HP:0100160,Enlarged epiphysis of the proximal phalanx of the 3rd toe,HP:0100165,Small epiphysis of the proximal phalanx of the 3rd toe,yes
HP:0100160,Enlarged epiphysis of the proximal phalanx of the 3rd toe,HP:0100165,Small epiphysis of the proximal phalanx of the 3rd toe,yes
HP:0100160,Enlarged epiphysis of the proximal phalanx of the 3rd toe,HP:0100177,Small epiphysis of the distal phalanx of the 4th toe,no
HP:0100160,Enlarged epiphysis of the proximal phalanx of the 3rd toe,HP:0100188,Small epiphysis of the middle phalanx of the 4th toe,no
HP:0100160,Enlarged epiphysis of the proximal phalanx of the 3rd toe,HP:0100199,Small epiphysis of the proximal phalanx of the 4th toe,no
HP:0100160,Enlarged epiphysis of the proximal phalanx of the 3rd toe,HP:0100210,Small epiphysis of the distal phalanx of the 5th toe,no
HP:0100160,Enlarged epiphysis of the proximal phalanx of the 3rd toe,HP:0100221,Small epiphysis of the middle phalanx of the 5th toe,no
HP:0100160,Enlarged epiphysis of the proximal phalanx of the 3rd toe,HP:0100232,Small epiphysis of the proximal phalanx of the 5th toe,no
HP:0100172,Enlarged epiphysis of the distal phalanx of the 4th toe,HP:0003844,Small epiphyses of the upper limbs,no
HP:0100172,Enlarged epiphysis of the distal phalanx of the 4th toe,HP:0009194,Small epiphyses of the metacarpals,no
HP:0100172,Enlarged epiphysis of the distal phalanx of the 4th toe,HP:0010121,Small epiphyses of the hallux,no
HP:0100172,Enlarged epiphysis of the distal phalanx of the 4th toe,HP:0010135,Small epiphysis of the proximal phalanx of the hallux,no
HP:0100172,Enlarged epiphysis of the distal phalanx of the 4th toe,HP:0010146,Small epiphysis of the distal phalanx of the hallux,no
HP:0100172,Enlarged epiphysis of the distal phalanx of the 4th toe,HP:0010170,Small epiphyses of the toes,yes
HP:0100172,Enlarged epiphysis of the distal phalanx of the 4th toe,HP:0010585,Small epiphyses,yes
HP:0100172,Enlarged epiphysis of the distal phalanx of the 4th toe,HP:0100052,Small epiphyses of the 2nd toe,no
HP:0100172,Enlarged epiphysis of the distal phalanx of the 4th toe,HP:0100063,Small epiphyses of the 3rd toe,no
HP:0100172,Enlarged epiphysis of the distal phalanx of the 4th toe,HP:0100074,Small epiphyses of the 4th toe,yes
HP:0100172,Enlarged epiphysis of the distal phalanx of the 4th toe,HP:0100085,Small epiphyses of the 5th toe,no
HP:0100172,Enlarged epiphysis of the distal phalanx of the 4th toe,HP:0100108,Small epiphysis of the distal phalanx of the 2nd toe,no
HP:0100172,Enlarged epiphysis of the distal phalanx of the 4th toe,HP:0100119,Small epiphysis of the middle phalanx of the 2nd toe,no
HP:0100172,Enlarged epiphysis of the distal phalanx of the 4th toe,HP:0100130,Small epiphysis of the proximal phalanx of the 2nd toe,no
HP:0100172,Enlarged epiphysis of the distal phalanx of the 4th toe,HP:0100143,Small epiphysis of the distal phalanx of the 3rd toe,no
HP:0100172,Enlarged epiphysis of the distal phalanx of the 4th toe,HP:0100154,Small epiphysis of the middle phalanx of the 3rd toe,no
HP:0100172,Enlarged epiphysis of the distal phalanx of the 4th toe,HP:0100165,Small epiphysis of the proximal phalanx of the 3rd toe,no
HP:0100172,Enlarged epiphysis of the distal phalanx of the 4th toe,HP:0100177,Small epiphysis of the distal phalanx of the 4th toe,yes
HP:0100172,Enlarged epiphysis of the distal phalanx of the 4th toe,HP:0100177,Small epiphysis of the distal phalanx of the 4th toe,yes
HP:0100172,Enlarged epiphysis of the distal phalanx of the 4th toe,HP:0100188,Small epiphysis of the middle phalanx of the 4th toe,no
HP:0100172,Enlarged epiphysis of the distal phalanx of the 4th toe,HP:0100199,Small epiphysis of the proximal phalanx of the 4th toe,no
HP:0100172,Enlarged epiphysis of the distal phalanx of the 4th toe,HP:0100210,Small epiphysis of the distal phalanx of the 5th toe,no
HP:0100172,Enlarged epiphysis of the distal phalanx of the 4th toe,HP:0100221,Small epiphysis of the middle phalanx of the 5th toe,no
HP:0100172,Enlarged epiphysis of the distal phalanx of the 4th toe,HP:0100232,Small epiphysis of the proximal phalanx of the 5th toe,no
HP:0100183,Enlarged epiphysis of the middle phalanx of the 4th toe,HP:0003844,Small epiphyses of the upper limbs,no
HP:0100183,Enlarged epiphysis of the middle phalanx of the 4th toe,HP:0009194,Small epiphyses of the metacarpals,no
HP:0100183,Enlarged epiphysis of the middle phalanx of the 4th toe,HP:0010121,Small epiphyses of the hallux,N/A
HP:0100183,Enlarged epiphysis of the middle phalanx of the 4th toe,HP:0010135,Small epiphysis of the proximal phalanx of the hallux,no
