hpo_id1,hpo_term1,hpo_id2,hpo_term2,strict,inverse_verified_by_llm
HP:0410187,Decreased glucose-6-phosphate dehydrogenase level in tissue,HP:0410191,Increased glucose-6-phosphate dehydrogenase level in leukocytes,t,yes
HP:0410188,Decreased glucose-6-phosphate dehydrogenase level in red blood cells,HP:0410189,Increased glucose-6-phosphate dehydrogenase level in red blood cells,t,yes
HP:0410188,Decreased glucose-6-phosphate dehydrogenase level in red blood cells,HP:0410191,Increased glucose-6-phosphate dehydrogenase level in leukocytes,t,no
HP:0410189,Increased glucose-6-phosphate dehydrogenase level in red blood cells,HP:0410190,Decreased glucose-6-phosphate dehydrogenase level in leukocytes,t,no
HP:0410190,Decreased glucose-6-phosphate dehydrogenase level in leukocytes,HP:0410191,Increased glucose-6-phosphate dehydrogenase level in leukocytes,t,yes
HP:0410194,Increased circulating UDP glucose-4-epimerase concentration,HP:0410195,Decreased circulating UDP glucose-4-epimerase concentration,t,yes
HP:0410194,Increased circulating UDP glucose-4-epimerase concentration,HP:0410198,Decreased erythrocyte UDP glucose-4-epimerase concentration,t,yes
HP:0410195,Decreased circulating UDP glucose-4-epimerase concentration,HP:0410197,Increased erythrocyte UDP glucose-4-epimerase concentration,t,no
HP:0410197,Increased erythrocyte UDP glucose-4-epimerase concentration,HP:0410198,Decreased erythrocyte UDP glucose-4-epimerase concentration,t,yes
HP:0410212,Hyperoxemia in cord blood,HP:0410213,Hypoxemia in cord blood,t,yes
HP:0410214,Hypercapnia in cord blood,HP:0410215,Hypocapnia in cord blood,t,yes
HP:0410245,Decreased circulating IgD concentration,HP:0410246,Increased circulating IgD concentration,t,yes
HP:0410288,Hyperamylasemia,HP:0410289,Hypoamylasemia,t,yes
HP:0410314,Decreased urinary 1-methylhistidine,HP:0410315,Increased urinary 1-methylhistidine,t,yes
HP:0410317,Increased urinary 3-methylhistidine,HP:0410318,Decreased urinary 3-methylhistidine,t,yes
HP:0410342,Increased circulating heparan sulfate level,HP:0410343,Decreased circulating heparan sulfate level,t,yes
HP:0410360,Increased core 1 O-glycan level,HP:0410361,Decreased core 1 O-glycan level,t,yes
HP:0430073,Decreased circulating beta-carotene concentration,HP:0430074,Increased circulating beta-carotene concentration,t,yes
HP:0500133,Hypotyrosinemia,HP:0500220,Increased CSF tyrosine concentration,t,no
HP:0500134,Hypertryptophanemia,HP:0500135,Hypotryptophanemia,t,yes
HP:0500135,Hypotryptophanemia,HP:0500222,Increased CSF tryptophan concentration,t,yes
HP:0500136,Hypothreoninemia,HP:0500212,Increased CSF threonine concentration,t,yes
HP:0500138,Hyperserinemia,HP:0500228,Decreased CSF serine concentration,t,yes
HP:0500141,Hypophenylalaninemia,HP:0500223,Increased CSF phenylalanine concentration,t,yes
HP:0500142,Hypolysinemia,HP:0500208,Increased CSF lysine concentration,t,yes
HP:0500143,Hypoleucinemia,HP:0500191,Increased CSF leucine concentration,t,yes
HP:0500144,Hypoisoleucinemia,HP:0500193,Increased CSF isoleucine concentration,t,yes
HP:0500145,Hypohistidinemia,HP:0500236,Increased CSF histidine concentration,t,yes
HP:0500147,Hypoglutaminemia,HP:0500197,Increased CSF glutamine concentration,t,yes
HP:0500149,Hyperglutamatemia,HP:0500150,Hypoglutamatemia,t,yes
HP:0500149,Hyperglutamatemia,HP:0500201,Decreased CSF glutamate concentration,t,yes
HP:0500150,Hypoglutamatemia,HP:0500200,Increased CSF glutamate concentration,t,yes
HP:0500151,Hypercystinemia,HP:0500152,Hypocystinemia,t,yes
HP:0500153,Hyperargininemia,HP:0500204,Decreased CSF arginine concentration,t,yes
HP:0500154,Hypoalaninemia,HP:0500233,Increased CSF alanine concentration,t,yes
HP:0500156,Hyperasparaginemia,HP:0500157,Hypoasparaginemia,t,yes
HP:0500161,Increased circulating carnosine concentration,HP:0500162,Decreased circulating carnosine concentration,t,yes
HP:0500163,Hypoornithinemia,HP:0500244,Increased CSF ornithine concentration,t,yes
HP:0500181,Hypertaurinemia,HP:0500182,Hypotaurinemia,t,yes
HP:0500187,Increased CSF valine concentration,HP:0500188,Decreased CSF valine concentration,t,yes
HP:0500190,Decreased CSF leucine concentration,HP:0500191,Increased CSF leucine concentration,t,yes
HP:0500193,Increased CSF isoleucine concentration,HP:0500194,Decreased CSF isoleucine concentration,t,yes
HP:0500197,Increased CSF glutamine concentration,HP:0500198,Decreased CSF glutamine concentration,t,yes
HP:0500200,Increased CSF glutamate concentration,HP:0500201,Decreased CSF glutamate concentration,t,yes
HP:0500203,Increased CSF arginine concentration,HP:0500204,Decreased CSF arginine concentration,t,yes
HP:0500207,Decreased CSF lysine concentration,HP:0500208,Increased CSF lysine concentration,t,yes
HP:0500212,Increased CSF threonine concentration,HP:0500213,Decreased CSF threonine concentration,t,yes
HP:0500220,Increased CSF tyrosine concentration,HP:0500221,Decreased CSF tyrosine concentration,t,yes
HP:0500223,Increased CSF phenylalanine concentration,HP:0500224,Decreased CSF phenylalanine concentration,t,yes
HP:0500227,Increased CSF serine concentration,HP:0500228,Decreased CSF serine concentration,t,yes
HP:0500233,Increased CSF alanine concentration,HP:0500234,Decreased CSF alanine concentration,t,yes
HP:0500236,Increased CSF histidine concentration,HP:0500237,Decreased CSF histidine concentration,t,yes
HP:0000024,Prostatitis,HP:0012648,Decreased inflammatory response,f,yes
HP:0000031,Epididymitis,HP:0012648,Decreased inflammatory response,f,no
HP:0000123,Nephritis,HP:0012648,Decreased inflammatory response,f,yes
HP:0000230,Gingivitis,HP:0012648,Decreased inflammatory response,f,yes
HP:0000246,Sinusitis,HP:0012648,Decreased inflammatory response,f,no
HP:0000265,Mastoiditis,HP:0012648,Decreased inflammatory response,f,no
HP:0000388,Otitis media,HP:0012648,Decreased inflammatory response,f,no
HP:0000704,Periodontitis,HP:0012648,Decreased inflammatory response,f,yes
HP:0000953,Hyperpigmentation of the skin,HP:0005599,Hypopigmentation of hair,f,no
HP:0000953,Hyperpigmentation of the skin,HP:0007513,Generalized hypopigmentation,f,yes
HP:0000953,Hyperpigmentation of the skin,HP:0007730,Iris hypopigmentation,f,yes
HP:0000953,Hyperpigmentation of the skin,HP:0007894,Hypopigmentation of the fundus,f,no
HP:0000953,Hyperpigmentation of the skin,HP:0007988,Macular hypopigmentation,f,yes
HP:0000953,Hyperpigmentation of the skin,HP:0012643,Foveal hypopigmentation,f,no
HP:0000953,Hyperpigmentation of the skin,HP:0040030,Chorioretinal hypopigmentation,f,yes
HP:0001010,Hypopigmentation of the skin,HP:0001106,Periorbital hyperpigmentation,f,yes
HP:0001010,Hypopigmentation of the skin,HP:0005336,Forehead hyperpigmentation,f,yes
HP:0001010,Hypopigmentation of the skin,HP:0007406,Hyperpigmentation of eyelids,f,yes
HP:0001010,Hypopigmentation of the skin,HP:0007440,Generalized hyperpigmentation,f,yes
HP:0001010,Hypopigmentation of the skin,HP:0008001,Foveal hyperpigmentation,f,yes
HP:0001010,Hypopigmentation of the skin,HP:0011123,Inflammatory abnormality of the skin,f,no
HP:0001010,Hypopigmentation of the skin,HP:0011509,Macular hyperpigmentation,f,yes
HP:0001010,Hypopigmentation of the skin,HP:0011512,Hyperpigmentation of the fundus,f,no
HP:0001010,Hypopigmentation of the skin,HP:0040031,Chorioretinal hyperpigmentation,f,yes
HP:0001010,Hypopigmentation of the skin,HP:0100816,Lip hyperpigmentation,f,no
HP:0001106,Periorbital hyperpigmentation,HP:0005599,Hypopigmentation of hair,f,no
HP:0001106,Periorbital hyperpigmentation,HP:0007513,Generalized hypopigmentation,f,no
HP:0001106,Periorbital hyperpigmentation,HP:0007730,Iris hypopigmentation,f,no
HP:0001106,Periorbital hyperpigmentation,HP:0007894,Hypopigmentation of the fundus,f,no
HP:0001106,Periorbital hyperpigmentation,HP:0007988,Macular hypopigmentation,f,yes
HP:0001106,Periorbital hyperpigmentation,HP:0012643,Foveal hypopigmentation,f,no
HP:0001106,Periorbital hyperpigmentation,HP:0040030,Chorioretinal hypopigmentation,f,no
HP:0001265,Hyporeflexia,HP:0002395,Lower limb hyperreflexia,f,yes
HP:0001265,Hyporeflexia,HP:0007083,Hyperactive patellar reflex,f,yes
HP:0001265,Hyporeflexia,HP:0007350,Upper limb hyperreflexia,f,yes
HP:0001287,Meningitis,HP:0012648,Decreased inflammatory response,f,yes
HP:0001347,Hyperreflexia,HP:0002600,Hyporeflexia of lower limbs,f,yes
HP:0001347,Hyperreflexia,HP:0008000,Decreased corneal reflex,f,no
HP:0001347,Hyperreflexia,HP:0009072,Decreased Achilles reflex,f,yes
HP:0001347,Hyperreflexia,HP:0011808,Decreased patellar reflex,f,yes
HP:0001347,Hyperreflexia,HP:0012391,Hyporeflexia of upper limbs,f,yes
HP:0001347,Hyperreflexia,HP:0012392,Jaw hyporeflexia,f,yes
HP:0001701,Pericarditis,HP:0012648,Decreased inflammatory response,f,no
HP:0001733,Pancreatitis,HP:0012648,Decreased inflammatory response,f,no
HP:0001876,Pancytopenia,HP:0001894,Thrombocytosis,f,no
HP:0001876,Pancytopenia,HP:0001974,Leukocytosis,f,no
HP:0001900,Increased circulating hemoglobin concentration,HP:0001903,Anemia,f,yes
HP:0001903,Anemia,HP:0003641,Hemoglobinuria,f,no
HP:0001997,Gout,HP:0003537,Hypouricemia,f,yes
HP:0001997,Gout,HP:0012648,Decreased inflammatory response,f,no
HP:0002090,Pneumonia,HP:0012648,Decreased inflammatory response,f,yes
HP:0002395,Lower limb hyperreflexia,HP:0008000,Decreased corneal reflex,f,no
HP:0002395,Lower limb hyperreflexia,HP:0009072,Decreased Achilles reflex,f,yes
HP:0002395,Lower limb hyperreflexia,HP:0011808,Decreased patellar reflex,f,yes
HP:0002395,Lower limb hyperreflexia,HP:0012391,Hyporeflexia of upper limbs,f,no
HP:0002395,Lower limb hyperreflexia,HP:0012392,Jaw hyporeflexia,f,no
HP:0002586,Peritonitis,HP:0012648,Decreased inflammatory response,f,yes
HP:0002600,Hyporeflexia of lower limbs,HP:0007083,Hyperactive patellar reflex,f,yes
HP:0002600,Hyporeflexia of lower limbs,HP:0007350,Upper limb hyperreflexia,f,no
HP:0002754,Osteomyelitis,HP:0012648,Decreased inflammatory response,f,no
HP:0002840,Lymphadenitis,HP:0012648,Decreased inflammatory response,f,no
HP:0004330,Increased skull ossification,HP:0005451,Decreased cranial base ossification,f,yes
HP:0004330,Increased skull ossification,HP:0005474,Decreased calvarial ossification,f,yes
HP:0004330,Increased skull ossification,HP:0008477,Poorly ossified cervical vertebrae,f,no
HP:0004330,Increased skull ossification,HP:0100856,Poorly ossified vertebrae,f,no
HP:0004386,Gastrointestinal inflammation,HP:0012648,Decreased inflammatory response,f,yes
HP:0005263,Gastritis,HP:0012648,Decreased inflammatory response,f,yes
HP:0005336,Forehead hyperpigmentation,HP:0005599,Hypopigmentation of hair,f,no
HP:0005336,Forehead hyperpigmentation,HP:0007513,Generalized hypopigmentation,f,no
HP:0005336,Forehead hyperpigmentation,HP:0007730,Iris hypopigmentation,f,no
HP:0005336,Forehead hyperpigmentation,HP:0007894,Hypopigmentation of the fundus,f,no
HP:0005336,Forehead hyperpigmentation,HP:0007988,Macular hypopigmentation,f,no
HP:0005336,Forehead hyperpigmentation,HP:0012643,Foveal hypopigmentation,f,no
HP:0005336,Forehead hyperpigmentation,HP:0040030,Chorioretinal hypopigmentation,f,no
HP:0005374,Cellular immunodeficiency,HP:0100326,Immunologic hypersensitivity,f,yes
HP:0005599,Hypopigmentation of hair,HP:0007406,Hyperpigmentation of eyelids,f,no
HP:0005599,Hypopigmentation of hair,HP:0007440,Generalized hyperpigmentation,f,yes
HP:0005599,Hypopigmentation of hair,HP:0008001,Foveal hyperpigmentation,f,no
HP:0005599,Hypopigmentation of hair,HP:0011509,Macular hyperpigmentation,f,no
HP:0005599,Hypopigmentation of hair,HP:0011512,Hyperpigmentation of the fundus,f,no
HP:0005599,Hypopigmentation of hair,HP:0040031,Chorioretinal hyperpigmentation,f,no
HP:0005599,Hypopigmentation of hair,HP:0100816,Lip hyperpigmentation,f,no
HP:0006378,Osteolysis of patellae,HP:0007083,Hyperactive patellar reflex,f,no
HP:0007083,Hyperactive patellar reflex,HP:0008000,Decreased corneal reflex,f,no
HP:0007083,Hyperactive patellar reflex,HP:0009072,Decreased Achilles reflex,f,no
HP:0007083,Hyperactive patellar reflex,HP:0012391,Hyporeflexia of upper limbs,f,no
HP:0007083,Hyperactive patellar reflex,HP:0012392,Jaw hyporeflexia,f,no
HP:0007350,Upper limb hyperreflexia,HP:0008000,Decreased corneal reflex,f,no
HP:0007350,Upper limb hyperreflexia,HP:0009072,Decreased Achilles reflex,f,no
HP:0007350,Upper limb hyperreflexia,HP:0011808,Decreased patellar reflex,f,no
HP:0007350,Upper limb hyperreflexia,HP:0012392,Jaw hyporeflexia,f,no
HP:0007406,Hyperpigmentation of eyelids,HP:0007513,Generalized hypopigmentation,f,no
HP:0007406,Hyperpigmentation of eyelids,HP:0007730,Iris hypopigmentation,f,no
HP:0007406,Hyperpigmentation of eyelids,HP:0007894,Hypopigmentation of the fundus,f,no
HP:0007406,Hyperpigmentation of eyelids,HP:0007988,Macular hypopigmentation,f,yes
HP:0007406,Hyperpigmentation of eyelids,HP:0012643,Foveal hypopigmentation,f,no
HP:0007406,Hyperpigmentation of eyelids,HP:0040030,Chorioretinal hypopigmentation,f,yes
HP:0007440,Generalized hyperpigmentation,HP:0007730,Iris hypopigmentation,f,yes
HP:0007440,Generalized hyperpigmentation,HP:0007894,Hypopigmentation of the fundus,f,yes
HP:0007440,Generalized hyperpigmentation,HP:0007988,Macular hypopigmentation,f,yes
HP:0007440,Generalized hyperpigmentation,HP:0012643,Foveal hypopigmentation,f,no
HP:0007440,Generalized hyperpigmentation,HP:0040030,Chorioretinal hypopigmentation,f,yes
HP:0007513,Generalized hypopigmentation,HP:0008001,Foveal hyperpigmentation,f,no
HP:0007513,Generalized hypopigmentation,HP:0011509,Macular hyperpigmentation,f,yes
HP:0007513,Generalized hypopigmentation,HP:0011512,Hyperpigmentation of the fundus,f,yes
HP:0007513,Generalized hypopigmentation,HP:0040031,Chorioretinal hyperpigmentation,f,yes
HP:0007513,Generalized hypopigmentation,HP:0100816,Lip hyperpigmentation,f,no
HP:0007626,Mandibular osteomyelitis,HP:0012648,Decreased inflammatory response,f,no
HP:0007730,Iris hypopigmentation,HP:0008001,Foveal hyperpigmentation,f,no
HP:0007730,Iris hypopigmentation,HP:0011509,Macular hyperpigmentation,f,no
HP:0007730,Iris hypopigmentation,HP:0011512,Hyperpigmentation of the fundus,f,no
HP:0007730,Iris hypopigmentation,HP:0040031,Chorioretinal hyperpigmentation,f,no
HP:0007730,Iris hypopigmentation,HP:0100816,Lip hyperpigmentation,f,no
HP:0007894,Hypopigmentation of the fundus,HP:0008001,Foveal hyperpigmentation,f,no
HP:0007894,Hypopigmentation of the fundus,HP:0011509,Macular hyperpigmentation,f,yes
HP:0007894,Hypopigmentation of the fundus,HP:0040031,Chorioretinal hyperpigmentation,f,yes
HP:0007894,Hypopigmentation of the fundus,HP:0100816,Lip hyperpigmentation,f,no
HP:0007988,Macular hypopigmentation,HP:0008001,Foveal hyperpigmentation,f,yes
HP:0007988,Macular hypopigmentation,HP:0011512,Hyperpigmentation of the fundus,f,yes
HP:0007988,Macular hypopigmentation,HP:0040031,Chorioretinal hyperpigmentation,f,yes
HP:0007988,Macular hypopigmentation,HP:0100816,Lip hyperpigmentation,f,no
HP:0008001,Foveal hyperpigmentation,HP:0040030,Chorioretinal hypopigmentation,f,yes
HP:0010280,Stomatitis,HP:0012648,Decreased inflammatory response,f,no
HP:0011123,Inflammatory abnormality of the skin,HP:0012648,Decreased inflammatory response,f,yes
HP:0011509,Macular hyperpigmentation,HP:0012643,Foveal hypopigmentation,f,yes
HP:0011509,Macular hyperpigmentation,HP:0040030,Chorioretinal hypopigmentation,f,yes
HP:0011512,Hyperpigmentation of the fundus,HP:0012643,Foveal hypopigmentation,f,yes
HP:0011512,Hyperpigmentation of the fundus,HP:0040030,Chorioretinal hypopigmentation,f,yes
HP:0012115,Hepatitis,HP:0012648,Decreased inflammatory response,f,no
HP:0012424,Chorioretinitis,HP:0012648,Decreased inflammatory response,f,no
HP:0012424,Chorioretinitis,HP:0040030,Chorioretinal hypopigmentation,f,no
HP:0012486,Myelitis,HP:0012648,Decreased inflammatory response,f,no
HP:0012490,Panniculitis,HP:0012648,Decreased inflammatory response,f,yes
HP:0012643,Foveal hypopigmentation,HP:0040031,Chorioretinal hyperpigmentation,f,yes
HP:0012643,Foveal hypopigmentation,HP:0100816,Lip hyperpigmentation,f,no
HP:0012648,Decreased inflammatory response,HP:0030151,Cholangitis,f,no
HP:0012648,Decreased inflammatory response,HP:0030683,Vaginitis,f,no
HP:0012648,Decreased inflammatory response,HP:0033380,Nasal chondritis,f,no
HP:0012648,Decreased inflammatory response,HP:0040165,Periostitis,f,no
HP:0012648,Decreased inflammatory response,HP:0045073,Serositis,f,no
HP:0012648,Decreased inflammatory response,HP:0100533,Inflammatory abnormality of the eye,f,no
HP:0012648,Decreased inflammatory response,HP:0100537,Fasciitis,f,no
HP:0012648,Decreased inflammatory response,HP:0100577,Urinary bladder inflammation,f,no
HP:0012648,Decreased inflammatory response,HP:0100584,Endocarditis,f,no
HP:0012648,Decreased inflammatory response,HP:0100614,Myositis,f,no
HP:0012648,Decreased inflammatory response,HP:0100646,Thyroiditis,f,no
HP:0012648,Decreased inflammatory response,HP:0100653,Optic neuritis,f,no
HP:0012648,Decreased inflammatory response,HP:0100662,Chondritis,f,no
HP:0012648,Decreased inflammatory response,HP:0500006,Urethritis,f,no
HP:0040030,Chorioretinal hypopigmentation,HP:0100816,Lip hyperpigmentation,f,no
